"Hashtag","Frequency"
"NM",387
"TSCA",181
"NewMexico",125
"ChemicalSafety",105
"TrumpCare",104
"ACA",76
"MonumentsForAll",52
"ActOnClimate",50
"GOPTaxScam",47
"ArcticRefuge",39
"NetNeutrality",39
"chemicalsafety",33
"DoYourJob",33
"SCOTUS",32
"KeepNMCovered",31
"climatechange",29
"LWCF",29
"Dreamers",28
"GetMoneyOut",28
"OMDP4NM",28
"Trumpcare",27
"ABQ",26
"FindYourPark",25
"GoldKingMine",25
"DreamActNow",24
"SaveACA",24
"WeThePeople",23
"chlorpyrifos",20
"Dourson",20
"publiclands",20
"TrumpRussia",20
"jobs",19
"LasCruces",18
"OMDP",16
"RejectDourson",15
"RGDN",15
"BearsEars",14
"CitizensUnited",14
"StandWithBearsEars",14
"DACA",13
"energy",13
"ProtectTheArctic",12
"DAPL",11
"DREAMers",11
"enough",11
"Medicaid",11
"NPS100",11
"TrumpShutdown",11
"CHIP",10
"ClimateChange",10
"cutmethane",10
"DrainTheSwamp",10
"MiningReform",10
"RioGrandedelNorte",10
"SantaFe",10
"BanChlorpyrifos",9
"COP21",9
"Democracy4All",9
"DreamAct",9
"Gorsuch",9
"ProtectDreamers",9
"PublicLands",9
"STEM",9
"townhall",9
"DeVos",8
"EPA",8
"GrahamCassidy",8
"InTheRed",8
"Sessions",8
"SOTU",8
"TCE",8
"VeteransDay",8
"wilderness",8
"CREATEact",7
"DogHeadFire",7
"EarthDay",7
"EndThisDragnet",7
"HereToStay",7
"ManhattanProject",7
"SaveGrandStaircase",7
"shopsmall",7
"SONGact",7
"Tillerson",7
"VallesCaldera",7
"AmericaSpeaksOut",6
"bipartisan",6
"campaignfinance",6
"cleanair",6
"cleanenergy",6
"ColumbineHondo",6
"DisarmHate",6
"Enough",6
"FixNCLB",6
"gunviolence",6
"HomeworkGap",6
"KeepItPublic",6
"MedicareForAll",6
"ParisAgreement",6
"PollutingPruitt",6
"rural",6
"SaveLWCF",6
"ScienceForSale",6
"SenateBudget",6
"smallbiz",6
"TechTransfer",6
"Trump",6
"veterans",6
"30by2030",5
"ANTIQUITIESActOf2018",5
"arts",5
"askTomUdall",5
"CleanPowerPlan",5
"Cuba",5
"DemocracyForAll",5
"FCC",5
"healthcare",5
"methanerule",5
"NavajoNation",5
"NoArcticRider",5
"OpenInternet",5
"PopeInDC",5
"RiseOfRest",5
"SunshineWeek",5
"tsca",5
"WeNeedNine",5
"alternativefacts",4
"AnimasRiver",4
"AskTomAndMartin",4
"CelebrateOMDP",4
"Charlottesville",4
"CommunityHealthCenters",4
"DADSS",4
"DefendDACA",4
"ECWS2017",4
"ENDWI",4
"equalpay",4
"EqualPay",4
"ExtendCHIP",4
"filibuster",4
"FundCHIPNow",4
"FundDHS",4
"GOPTaxPlan",4
"HispanicHeritageMonth",4
"homeworkgap",4
"KeystoneXL",4
"Medicare",4
"methane",4
"moneyinpolitics",4
"NationalParks",4
"netneutrality",4
"NMfood",4
"nmleg",4
"NoOnDeVos",4
"opioid",4
"paidleave",4
"Pompeo",4
"Price",4
"redistricting",4
"Superfund",4
"techtransfer",4
"TrumpBudget",4
"Tularosa",4
"wagegap",4
"Wilderness",4
"WomensSuccess",4
"Zika",4
"AggieUp",3
"AUMF",3
"Bataan",3
"BigOil",3
"broadband",3
"BroadbandPrivacy",3
"BrokenPromise",3
"BrokenPromises",3
"CesarChavezDay",3
"CEVB",3
"Climatechange",3
"ClimateMarch",3
"creativeeconomy",3
"CutMethane",3
"DontShutDownOurSecurity",3
"economy",3
"EndCitizensUnited",3
"EndTrafficking",3
"equality",3
"FAMILYAct",3
"Gallup",3
"GetCovered",3
"getmoneyout",3
"GOPBudget",3
"immigration",3
"IndependenceDay",3
"Irma",3
"LANL",3
"LasVegas",3
"LetLizSpeak",3
"lunchshaming",3
"MADDremembers",3
"MakeAmericaSickAgain",3
"MarriageEquality",3
"MethaneRule",3
"MGTAct",3
"MiddleClassBudget",3
"MuslimBan",3
"NMleg",3
"nmpol",3
