"Hashtag","Frequency"
"healthcare",101
"ACA",93
"Russia",55
"DoYourJob",45
"Baltimore",44
"GOP",43
"TaxReform",31
"MD",30
"Trumpcare",30
"CleanWaterRule",28
"ChesapeakeBay",25
"Maryland",23
"SCOTUS",21
"Dreamers",20
"Hayden4LoC",18
"Zika",17
"DACA",16
"GetCovered",16
"NetNeutrality",16
"Pruitt",16
"HealthcareBill",15
"NorthKorea",15
"budget",14
"GrahamCassidy",13
"ActOnClimate",12
"AHCA",12
"endZika",12
"GOPTaxScam",12
"50x30",11
"climatechange",11
"EarthDay",11
"filibuster",11
"humanrights",11
"NoBillNoBreak",11
"Medicare",10
"ParisAgreement",10
"ProtectCleanWater",10
"SFRC",10
"ERA",9
"SOTU",9
"TownHall",9
"transparency",9
"TrumpCare",9
"veterans",9
"water",9
"WaterFinance",9
"BorderWall",8
"ClimateChange",8
"DeVos",8
"DoYourJobFriday",8
"EndProfiling",8
"Enough",8
"FlintWaterCrisis",8
"GlobalOval",8
"Haiti",8
"HurricaneMatthew",8
"IndependentCommission",8
"infrastructure",8
"LGBT",8
"MadeInMD",8
"NBS16",8
"publichealth",8
"TeamMaryland",8
"vote",8
"ABetterDeal",7
"BlackHistoryMonth",7
"cleanwater",7
"DefendDACA",7
"EmolumentsClause",7
"ERANow",7
"HumanRights",7
"InfrastructureMatters",7
"JeffSessions",7
"JudgeGorsuch",7
"LaborDay",7
"LGBTQ",7
"Magnitsky",7
"MakeAmericaSickAgain",7
"MarchMadness",7
"Medicaid",7
"NeverForget",7
"PreventGenocide",7
"ProtectOurCoast",7
"PuertoRico",7
"RussiaReport",7
"TPS",7
"WorldWaterDay",7
"zika",7
"CleanPowerPlan",6
"DreamAct",6
"FBI",6
"FearTheTurtle",6
"FindYourPark",6
"Flint",6
"GunSafety",6
"Healthcare",6
"MarylandPride",6
"MetroShutdown",6
"ModiInUs",6
"NotOnePenny",6
"Periscope",6
"SaveACA",6
"SaveTPS",6
"TBT",6
"Tillerson",6
"WomensMarchOnWashington",6
"WorldAIDSDay",6
"AmericanEducationWeek",5
"blindtrust",5
"Brussels",5
"BudgetDeal",5
"Charlottesville",5
"CHIP",5
"CleanWater",5
"CleanWaterAct",5
"ClimateAction",5
"ClimateChangeMusic",5
"Comey",5
"conflictsofinterest",5
"COP23",5
"CoverageMatters",5
"Debates2016",5
"DemsInPhilly",5
"DreamActNow",5
"election",5
"equality",5
"Equifax",5
"Gorsuch",5
"HarrietTubman",5
"immigration",5
"India",5
"MadeinMD",5
"NationalSuperheroDay",5
"NoBanNoWall",5
"OpioidEpidemic",5
"RepealAndRun",5
"RexTillerson",5
"Rio2016",5
"SaveTheBay",5
"ScienceMarch",5
"Sessions",5
"ShowUsTheBill",5
"SkinnyRepeal",5
"SpecialProsecutor",5
"TaxReformScam",5
"TrumpTax",5
"WomensEqualityDay",5
"WomensHistoryMonth",5
"WorldOceansDay",5
"WRDA",5
"Annapolis",4
"Assad",4
"cabinet",4
"Cabinet",4
"CardinLugar",4
"CelebrateMaryland",4
"Constitution",4
"Cuba",4
"DayOfTheGirl",4
"EllicottCity",4
"ENOUGH",4
"executiveorders",4
"FISA",4
"GetTheLeadOut",4
"gunviolence",4
"Harvey",4
"JASTA",4
"LasVegas",4
"marchforscience",4
"Md",4
"military",4
"OpeningDay",4
"RaiseTheWage",4
"refugees",4
"Refugees",4
"RejectRussell",4
"SecretaryOfState",4
"ShopSmall",4
"SmallBusinessSaturday",4
"SpecialCounsel",4
"Terps",4
"TitleIX",4
"TrumpBudget",4
"TurnOnTheCameras",4
"VeteransDay",4
"VPDebate",4
"weneednine",4
"ZikaVirus",4
"100days",3
"24words",3
"AAD2016",3
"ActualFact",3
"AIDS",3
"ALWildCard",3
"AUMF",3
"Birdland",3
"Chesapeake",3
"ClimateFacts",3
"ComeyHearing",3
"ComeyHearings",3
"ConflictsOfInterest",3
"corruption",3
"CubaVisit",3
"Debate",3
"debatenight",3
"DefendScience",3
"democracy",3
"DNCinPHL",3
"drinkingwater",3
"earlyvoting",3
"EarlyVoting",3
"economy",3
"education",3
"Egypt",3
"ElieWiesel",3
"EPA",3
"EqualRightsAmendment",3
"GlobalGagRule",3
"GuidedbyScience",3
"GunViolence",3
"HaydenISLoC",3
"HereToStay",3
"HigherEd",3
"HoCoMD",3
"HolocaustRemembranceDay",3
"HR4519",3
"HumanRightsDay",3
"HurricaneIrma",3
"iheartestuaries",3
"ImVotingNo",3
"INeedERA",3
"Iran",3
"JCPOA",3
"lead",3
"LeadFreeKids",3
"MACoCon",3
"MarchForTruth",3
"MemorialDay",3
"methane",3
"Metro",3
"Mexico",3
"MLKDay",3
"MoCo",3
"ModiInUS",3
"MothersDay",3
"MuslimBan",3
"MyVetBiz",3
"NationalTeachersDay",3
"NoAbortionBan",3
"NoOnDevos",3
"NotATarget",3
"OffshoreDrilling",3
"OpenEnrollment",3
"opioid",3
"PancreaticCancer",3
"ParisClimateAgreement",3
"Pride",3
"PrideMonth",3
"PurpleLine",3
"RefugeesWelcome",3
"RussiaInvestigation",3
"Russian",3
"S27",3
"SaveOurCities",3
"SavetheACA",3
"SaveTheACA",3
"ScottPruitt",3
"September11th",3
"ShePersisted",3
"shutdown",3
"smallbiz",3
"SmallBiz",3
"sotu",3
"StandWithPP",3
"StillIn",3
"StreamProtectionRule",3
"Syria",3
"TaxDay",3
"taxreform",3
"TheHillatDNC",3
"townhall",3
"trans",3
"TrumpShutdown",3
"Ukraine",3
"VotingRightsAct",3
"VT",3
"wagegap",3
"wall",3
"WeAreStillIn",3
"WearOrange",3
"WeFi",3
"WeNeedNine",3
"WorldMalariaDay",3
"WorldRefugeeDay",3
"1u",2
"4thofJuly",2
"ACAanniversary",2
"AffordableCareAct",2
"Afghanistan",2
"AlexanderMurray",2
"AmericaAlone",2
"AMR",2
"APeoplesJourney",2
"ArtsVote",2
"AssaultWeaponsBan",2
"BacktheBlue",2
"Bannon",2
"Barcelona",2
"BatonRouge",2
"Beer",2
"BertaCáceres",2
"BetterThanAWall",2
"BirthControl",2
"BmoreTownHall",2
"BrownVBoard",2
"Budget18",2
"BumpStocks",2
"Cambodia",2
"CarlaReid",2
"CBOSCORE",2
"CesarChavezDay",2
"chesapeakebay",2
"ChesBay",2
"China",2
"CICIG",2
"ClassifiedInfo",2
"cleanair",2
"cleanenergy",2
"climate",2
"climateaction",2
"ConflictsofInterest",2
"ConstitutionalCrisis",2
"CorettaScottKing",2
"CTBT",2
"Cybersecurity",2
"debate",2
"DefendOurDemocracy",2
"DejaVu",2
"DineSmall",2
"DREAMers",2
"drilling",2
"Drilling",2
"DrinkingWater",2
"earthquake",2
"ECStrong",2
"EITI",2
"ElectionDay",2
"elections",2
"endAIDS",2
"EndGunViolence",2
"ENDIT",2
"enditmovement",2
"EndZika",2
"environmental",2
"EOW",2
"EPABack2Basics",2
"EqualityMarch",2
"EqualPayDay",2
"ERRPA",2
"ethics",2
"EveryVoteCounts",2
"facts",2
"FactsAreFacts",2
"FATAA",2
"FBIDirector",2
"FindYourChesapeake",2
"flooding",2
"flynn",2
"Flynn",2
"FreddieGray",2
"Frenchelections2017",2
"GenderPayGap",2
"Gitmo",2
"GlobalMagnitsky",2
"GlobalMagnitskyAct",2
"GOLD",2
"GunSafetyNow",2
"HarfordCounty",2
"HaveACatch",2
"Hayden4LOC",2
"HBCUWeek2016",2
"Hermine",2
"higherED",2
"HIV",2
"holdthefloor",2
"hypocrisy",2
"immigrants",2
"InternationalOverdoseAwarenessDay",2
"Irma",2
"JeSuisBruxelles",2
"jobs",2
"JusticeReformNow",2
"Kansas",2
"KeystoneXL",2
"KoreanWar",2
"LA",2
"London",2
"makinghistory",2
"MarylandGold",2
"MayDay2017",2
"md",2
"MDPolitics",2
"MeTooNatSec",2
"minimumwage",2
"MLK",2
"MontgomeryCounty",2
"MyAmericaMyVote",2
"Nate",2
"NationalNightOut2017",2
"NationalRetirementSecurityWeek",2
"neveragain",2
"NoPoisonPills",2
"NTOY17",2
"NuclearOption",2
"NUL2016",2
"oil",2
"Olympics",2
"Orlando",2
"oysters",2
"ParisAccord",2
"ParisClimateAccord",2
"peace",2
"PearlHarbor",2
"PlaceoftheDay",2
"Price",2
"Pride2017",2
"PrivatePrisons",2
"ProtectOurCare",2
"ProtectPublicLands",2
"PruittPlatitudes",2
"publictaxforum",2
"Putin",2
"RaiseUp2016",2
"ReadAcrossAmerica",2
"ReEntry",2
"refugee",2
"repeal",2
"repealobamacare",2
"RepealObamacare",2
"rigged",2
"russianhacking",2
"RussianHacking",2
"RussianInterference",2
"RussianSanctions",2
"sanctions",2
"science",2
"Senate",2
"shopsmall",2
"SilverSpring",2
"SmallBusinessWeek",2
"SouthSudan",2
"SpiritDay",2
"StandUp4HumanRights",2
"stopthesabotage",2
"StopZika",2
"StudentLoans",2
"SummitDC",2
"tax",2
"TaxReturns",2
"TeamUSA",2
"terp",2
"ThankATeacher",2
"thankful",2
"Thanksgiving",2
"ThanksObama",2
"TitleII",2
"transgender",2
"TravelBan",2
"Turkey",2
"TwoStateSolution",2
"VoterRegistrationDay",2
"VotingRights",2
"WaterIsLife",2
"WednesdayWisdom",2
"WholeWomansHealth",2
"winterstorm",2
"WJZ",2
"WOD",2
"WorldFoodDay",2
"WorldPancreaticCancerDay",2
"WPCD",2
"WSSC",2
"YomHashoah",2
"ZikaFunding",2
"100Days",1
"100YearsStrong",1
"115thcongress",1
"115thCongress",1
"2030NOW",1
"50by30",1
"AAA",1
"ACARepeal",1
"accountability",1
"ACreativeDC",1
"ACSLAS16",1
"actonclimate",1
"ADayWithoutWomen",1
"Afiuni",1
"Africa",1
"AgriBusiness",1
"aidtransparency",1
"Airmen",1
"Aleppo",1
"ALSenate",1
"AlternativeFact",1
"AltonSterling",1
"AM2DM",1
"AmericaFirst",1
"Americanpledge",1
"AMJoy",1
"AndreiKarlov",1
"AnnaWestinAct",1
"antibullying",1
"anticorruption",1
"Appalachia",1
"Appalachian",1
"aquaculture",1
"ArborDay2016",1
"ArmedForces",1
"ArtsAdvocacy",1
"artsvote",1
"asylum",1
