"Mention","Frequency"
"HillaryClinton",156
"SenGillibrand",127
"colleendeacon",60
"POTUS",44
"getots",31
"ZephyrTeachout",30
"emilyslist",27
"DeptofDefense",22
"SenSchumer",22
"AnnaThroneHolst",18
"NatlParkService",18
"popsugarnews",16
"NPWF",15
"CDCgov",14
"EPA",14
"KamalaHarris",14
"womensmarch",14
"USDOL",13
"BilldeBlasio",12
"ProtectRDfnders",11
"CheriBustos",10
"CWSoftballGame",10
"timkaine",10
"USDA",10
"CatherineForNV",9
"conniebritton",9
"GabbyGiffords",9
"JuanitaForMayor",9
"KatieMcGintyPA",9
"MayorByronBrown",9
"nytimes",9
"RepJerryNadler",9
"AGSchneiderman",8
"BernieSanders",8
"ChrisMurphyCT",8
"NYDailyNews",8
"PPFA",8
"Schriock1",8
"CoryBooker",7
"EximBankUS",7
"FCC",7
"LtGovHochulNY",7
"NPR",7
"SenJohnMcCain",7
"TammyforIL",7
"amyklobuchar",6
"BarackObama",6
"DeborahRossNC",6
"fredhochberg",6
"HHSGov",6
"HouseGOP",6
"realDonaldTrump",6
"repjohnlewis",6
"SenCapito",6
"Vote4Latimer",6
"BetsyDeVosED",5
"CarmenYulinCruz",5
"CecileRichards",5
"chuckschumer",5
"civilrightsorg",5
"fema",5
"FLOTUS",5
"JoeBiden",5
"Maggie_Hassan",5
"MPorette",5
"NYSFair",5
"poststar",5
"SenatorShaheen",5
"SenWarren",5
"washingtonpost",5
"aelizabethclark",4
"amprog",4
"andreactually",4
"CityRochesterNY",4
"dccc",4
"DeptVetAffairs",4
"fusion",4
"HouseDemocrats",4
"Interior",4
"KathyHochul",4
"MomsDemand",4
"NationalAction",4
"nytopinion",4
"SenateDems",4
"SenatorBaldwin",4
"SenBlumenthal",4
"SenMarkey",4
"sherylsandberg",4
"Spotify",4
"The_Citizen",4
"TheBuffaloNews",4
"TheRevAl",4
"timesunion",4
"US_FDA",4
"USATODAY",4
"wpmayorroach",4
"AliciaMenendez",3
"AmbassadorPower",3
"BillClinton",3
"BklynBrdgPark",3
"bustle",3
"Change",3
"ChuckGrassley",3
"clairecmc",3
"Cosmopolitan",3
"CSKidsAction",3
"dartmouth",3
"DHSgov",3
"endrapeoncampus",3
"FDNY",3
"FmlyValuesWork",3
"FullFrontalSamB",3
"HRC",3
"iava",3
"Lin_Manuel",3
"MaggieHassan",3
"MayorMinerSYR",3
"mitchellreports",3
"NEAarts",3
"NSF",3
"nwlc",3
"NydiaVelazquez",3
"PattyMurray",3
"PramilaJayapal",3
"RepEspaillat",3
"RepSpeier",3
"SenatorBarb",3
"SenatorBoxer",3
"SenatorHeitkamp",3
"SenJoniErnst",3
"SteveDaines",3
"SUNY",3
"SusanBHouse",3
"TheDemocrats",3
"TheJusticeDept",3
"TheView",3
"ThomasEdisonNHP",3
"thrive",3
"TUWomenAtWork",3
"US_EDA",3
"USArmy",3
"WellsFargo",3
"YoungSurvival",3
"3407Families",2
"AARPNY",2
"allinwithchris",2
"AmeriCorps",2
"Andrea4CoExec",2
"AnnieLieber",2
"AnnMcLaneKuster",2
"BadNewsBabes1",2
"Bakari_Sellers",2
"BAM_Brooklyn",2
"BarbaraBoxer",2
"bkindivisible",2
"bobblanddesign",2
"BrooklynChamber",2
"callyrgf",2
"CampbellSoupCo",2
"ChloeGMoretz",2
"CNNMoney",2
"CNNPolitics",2
"Cornell",2
"crookedmedia",2
"eleanorslegacy",2
"ElectingWomen",2
"elizabethforma",2
"EPAScottPruitt",2
"Everytown",2
"FBI",2
"FDRLibrary",2
"FoodBankofCNY",2
"girls_inc",2
"girlscouts",2
"GloriaSteinem",2
"Google",2
"GretchenCarlson",2
"harpersbazaarus",2
"HillaryHQVols",2
"HUDgov",2
"INDVSBLHarlem",2
"jessicashortall",2
"jimmykimmel",2
"JoshLevs",2
"KatchkieFarm",2
"kyrstensinema",2
"LateNightSeth",2
"louiseslaughter",2
"maziehirono",2
"Medium",2
"MichelleObama",2
"MikeDerrickNY21",2
"MMViverito",2
"MomsRising",2
"MoveOn",2
"mySA",2
"NancyPelosi",2
"NARAL",2
"NEArts",2
"NEHgov",2
"NewYorkRedBulls",2
"NIH",2
"NoamBramson",2
"NYCFC",2
"NYCMayor",2
"NYGovCuomo",2
"NYStateofHealth",2
"PiperPerabo",2
"PodSaveAmerica",2
"PokJournal",2
"PPact",2
"RandPaul",2
"RecallPersky",2
"RedCross",2
"RepDanDonovan",2
"RepGraceMeng",2
"RepPeteKing",2
"RepSeanMaloney",2
"RepYvetteClarke",2
"RockefellerFdn",2
"RockTheVote",2
"rowefinkbeiner",2
"rpi",2
"ScaryMommy",2
"SecretaryJewell",2
"SenatorCardin",2
"SenatorCollins",2
"SenatorDurbin",2
"SenatorHassan",2
"SenBobCasey",2
"SenCoryGardner",2
"SenDuckworth",2
"SenGaryPeters",2
"SenJeffMerkley",2
"SenTedCruz",2
"SenThomTillis",2
"SherrodBrown",2
"SheShouldRun",2
"simmons_machine",2
"syracusedotcom",2
