"Mention","Frequency"
"realDonaldTrump",274
"SenateGOP",133
"CFPB",103
"SenWarren",66
"WellsFargo",64
"usedgov",59
"HouseGOP",54
"SenateDems",52
"Equifax",49
"USDOL",45
"POTUS",40
"USTreasury",34
"MassAGO",30
"SenateMajLdr",26
"MassEMA",25
"GOP",23
"BetsyDeVosED",22
"RepCummings",22
"WhiteHouse",21
"BostonGlobe",16
"exxonmobil",15
"TheJusticeDept",15
"HHSGov",14
"marty_walsh",14
"mayortommenino",14
"FCC",13
"PPFA",13
"SenJeffMerkley",13
"SenMarkey",12
"SenSanders",12
"RepKClark",11
"SenateBanking",11
"SenJohnMcCain",11
"SenSherrodBrown",11
"BarackObama",10
"HouseDemocrats",10
"MarkWarner",10
"MassGovernor",10
"RepHensarling",10
"USChamber",10
"CFTC",9
"CoryBooker",9
"RepJoeKennedy",9
"SenatorDurbin",9
"SenSchumer",9
"SpeakerRyan",9
"US_FDA",9
"EMKInstitute",8
"MARKEYMEMO",8
"NLRB",8
"RepTierney",8
"SenWhitehouse",8
"USRepKeating",8
"AnthemInc",7
"CarlsJr",7
"Hardees",7
"ITTTech",7
"LamarSmithTX21",7
"newtgingrich",7
"PattyMurray",7
"SenAngusKing",7
"SenatorBarb",7
"SenatorReid",7
"SenJackReed",7
"ChrisMurphyCT",6
"EPA",6
"federalreserve",6
"JohnKerry",6
"MickMulvaneyOMB",6
"Navient",6
"nytimes",6
"senorrinhatch",6
"VP",6
"HUDgov",5
"MaxineWaters",5
"RedCross",5
"repjohnlewis",5
"SenBobCasey",5
"allinwithchris",4
"ChuckGrassley",4
"CNN",4
"CommerceGov",4
"FinancialCmte",4
"masslivenews",4
"OfficeGovEthics",4
"OversightDems",4
"PRyan",4
"RonWyden",4
"rooseveltinst",4
"rosadelauro",4
"Sen_JoeManchin",4
"senate_gops",4
"SenatorHeitkamp",4
"SenatorLankford",4
"SenBlumenthal",4
"SenFranken",4
"SenGillibrand",4
"TomCoburn",4
"UMassAmherst",4
"acslaw",3
"BetsyDeVos",3
"CantwellPress",3
"challiance",3
"DeptVetAffairs",3
"DHSgov",3
"dunkindonuts",3
"FoxNews",3
"GoldmanSachs",3
"GOPSenFinance",3
"maddow",3
"NancyPelosi",3
"nikiinthehouse",3
"NRA",3
"politico",3
"RandPaul",3
"SenAlexander",3
"SenateFinance",3
"SenatorBaldwin",3
"SenatorCantwell",3
"SenatorCollins",3
"SenBillNelson",3
"SenDuckworth",3
"SenRonJohnson",3
"SenThomTillis",3
"UMassD",3
"washingtonpost",3
"WSJ",3
"ACLU",2
"AdyBarkan",2
"amprog",2
"bostonchamber",2
"BostonChildrens",2
"BostonCollege",2
"bostonpolice",2
"BrighamWomens",2
"BU_Tweets",2
"BuzzFeed",2
"CarmenYulinCruz",2
"casamyrna",2
"CityOfBoston",2
"clairecmc",2
"ColorOfChange",2
"DEAHQ",2
"DeptofDefense",2
"DrugPolicyOrg",2
"EdMarkey",2
"ENERGY",2
"FBI",2
"fema",2
"FLSERT",2
"FSCDems",2
"FTC",2
"gao",2
"Hanscom_AFB",2
"harvardmed",2
"HCSOTexas",2
"HELPCmteDems",2
"HouseScience",2
"HoustonOEM",2
"JohnCornyn",2
"JosephEStiglitz",2
"Lin_Manuel",2
"MassGov",2
"massguard",2
"MassHealth",2
"mayorflanagan",2
"maziehirono",2
"MBLScience",2
"middlesex_cc",2
"mikecapuano",2
"Morning_Joe",2
"nardotrealtor",2
"NewAmerica",2
"NIH",2
"nomorenames",2
"Northeastern",2
"RealBankReform",2
"Recode",2
"RedCrossHouston",2
"RepJohnConyers",2
"RepMcGovern",2
"RoxTech",2
"SenateAging",2
"SenatorLeahy",2
"SenatorMenendez",2
"SenatorShaheen",2
"SenatorTomUdall",2
"SenBennetCO",2
"SenBobCorker",2
"senjudiciary",2
"SenKamalaHarris",2
"SenScottBrown",2
"sethmoulton",2
"SheilaBair2013",2
"SocialSecurity",2
"southcoasttoday",2
"TalkPoverty",2
"The_BMC",2
"THE_PFFM",2
"TomWheelerFCC",2
"UMassBoston",2
"UMassLowell",2
"US_GSAR1",2
"usairforce",2
"USGAO",2
"AARPadvocates",1
"ACLU_Mass",1
"ACSCAN",1
"ACSCANMA",1
"ADL_National",1
"ADMNeffenger",1
"AFLCIO",1
"AFTunion",1
"AGOWA",1
"AGSchneiderman",1
"AICUM",1
"AjitPaiFCC",1
"alexwagner",1
"alfranken",1
"American_Heart",1
"AmericanLegion",1
"Americans4Arts",1
"AmeriCorps",1
"AmerMedicalAssn",1
"anthonyweiner",1
"AntiochCollege",1
"ARC_Maine",1
"AriBerman",1
"arneduncan",1
"askgeorge",1
"AssociatedECE",1
"attn",1
"BankingGOP",1
"BarneyFrank",1
"BCBSMA",1
"BerkshireCC",1
"BerkshireEagle",1
"BerniceKing",1
"BilldeBlasio",1
"bolocoatlantic",1
"BosPublicRadio",1
"boston_police",1
"BostonBreakers",1
"BostonLogan",1
"bpolitics",1
"BrianMannal",1
"brianschatz",1
"BridgeStateU",1
"BUMedicine",1
"ByronTau",1
"CAIRMass",1
"CapeAbilities",1
"CapitolPolice",1
"CatoInstitute",1
"cciredcross",1
"CFEDnews",1
"CFPBMilitary",1
"ChrisCoons",1
"chrislhayes",1
"ChrisVanHollen",1
"CNNOpinion",1
"coleynee",1
"comcast",1
"ConsumerFed",1
"CraneandCo",1
"cschools",1
"cspan",1
"Ctfc",1
"CTRedCross",1
"danwolfma",1
"davidcicilline",1
"davidortiz",1
"DavidVitter",1
"dbernstein",1
"deanews",1
"DemJournal",1
"DeniseProvost1",1
"deray",1
"dianefeldman",1
"DoleFoundation",1
"DotNews",1
"DrLeanaWen",1
"EconomicPolicy",1
"eecafe",1
"ElizabethBanks",1
"elizabethforma",1
"emccorp",1
"ErinBrockovich",1
"ErnestMoniz",1
"FAFSADayMA",1
"FaithNPolitics",1
"FamiliesUSA",1
"FelixArroyo",1
"femaregion1",1
"FHAgov",1
"FHFA",1
"finra_news",1
"FraminghamU",1
"fstockman",1
"GaryCohn45",1
"GDC4Systems",1
"genprogress",1
"GhostPanther",1
"GinnieMaeGov",1
"GirlsIncHolyoke",1
"GirlsLEAP",1
"glaad",1
"glamourmag",1
"GLCACInc",1
"GlobeOpinion",1
"GloucesterPD",1
"GOPHELP",1
"GreensteinCBPP",1
"GreentownLabs",1
"GUPublicPolicy",1
"HarvardChanSPH",1
"HarvardSNHC",1
"HillaryClinton",1
"HouseAppropsGOP",1
"housebudgetGOP",1
"HowardU",1
"HuffingtonPost",1
"iiicenter",1
"ILAttyGeneral",1
"IndivisibleTeam",1
"Interior",1
"JAMAInternalMed",1
"jimbraude",1
"joeboncore",1
"JoeCurtatone",1
"jonathanweisman",1
"JoslinDiabetes",1
"jrinaldi5",1
"JRosenworcel",1
"KamalaHarris",1
"KathrynEdin",1
"keithellison",1
"ldforry",1
"leedrutman",1
"lisamurkowski",1
"MAHealthHosp",1
"MarcRPacheco",1
"MargeryEagan",1
"MarkUdall",1
"MartinHeinrich",1
"massaflcio",1
"MassasoitTweets",1
"MassBio",1
"MassChallenge",1
"MassDev",1
"MassDHE",1
"MassDOT",1
"MassDVS",1
"MassEducation",1
"MassNurses",1
"MatthewESegal",1
"MayorNarkewicz",1
"MayorWarren",1
"MClyburnFCC",1
"mike_pence",1
"MikeCrapo",1
"mikeo188",1
"mikeofcc",1
"MIT",1
"MITnews",1
"MittRomney",1
"mlevenson",1
"MMAAdmissions",1
"mocowan",1
"nationalgridus",1
"NCILAdvocacy",1
"NECN",1
"NEJM",1
"NewBedford_MA",1
"nielslesniewski",1
"NOH8Campaign",1
"NPR",1
"NPWF",1
"NWSBoston",1
"NWSMiami",1
