"status_id","created_at","user_id","text","source","reply_to_status_id","reply_to_user_id","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x969609526923153408",2018-03-02 16:25:00,"x776664410","The National Women’s History Month 2018 Theme is Nevertheless, She Persisted: Honoring Women Who Fight All Forms of Discrimination Against Women. Let us take the time to recommit ourselves to equality and justice for all, not only during Women's History Month, but all year long. https://t.co/5SLGalDOpt","Twitter Web Client",,,FALSE,FALSE,7,4,,,,,,"http://pbs.twimg.com/media/DXS-nn4W4AEb2f6.jpg","https://t.co/5SLGalDOpt","https://twitter.com/RepCartwright/status/969609526923153408/photo/1","photo","http://pbs.twimg.com/media/DXS-nn4W4AEb2f6.jpg","https://t.co/5SLGalDOpt","https://twitter.com/RepCartwright/status/969609526923153408/photo/1",,,,"en",,,,,,,,,,,,,
"x969583839675895808",2018-03-02 14:42:56,"x776664410","We must do everything we can to protect our health and environment. I’m glad to have earned a score of 97% on the 2017 #LCVScorecard https://t.co/ehUA0qRtBl","Twitter Web Client",,,FALSE,FALSE,7,5,"LCVScorecard",,"scorecard.lcv.org","https://t.co/ehUA0qRtBl","http://scorecard.lcv.org",,,,,,,,,,,"en",,,,,,,,,,,,,
"x969282502992056321",2018-03-01 18:45:31,"x776664410","RT @HouseDemocrats: .@RepCartwright (PA-17) spoke to constituents at a town hall about health care, the opioid epidemic, and veterans issue…","Twitter Web Client",,,FALSE,TRUE,0,11,,,,,,,,,,,,,,"x43963249 776664410","HouseDemocrats RepCartwright","en",,,"x969281868205056014",".@RepCartwright (PA-17) spoke to constituents at a town hall about health care, the opioid epidemic, and veterans issues. #DemsAtWork https://t.co/KvK68vJn5d",,,,,,,,,
"x968589175980199937",2018-02-27 20:50:29,"x776664410","FEMA is looking for talented youth to participate in the Youth Preparedness Council, to work with @FEMA and @Readygov on projects to better prepare communities for disasters! For more info: https://t.co/KgBBI7JyPQ … &amp; https://t.co/quaGdrlkob …","Twitter Web Client",,,FALSE,FALSE,3,4,,,"fema.gov/news-release/2… ready.gov/youth-prepared…","https://t.co/KgBBI7JyPQ https://t.co/quaGdrlkob","https://www.fema.gov/news-release/2018/02/26/fema-region-iii-seeks-youth-leaders-national-youth-preparedness-council https://www.ready.gov/youth-preparedness-council",,,,,,,,,"x16669075 16028241","fema Readygov","en",,,,,,,,,,,,,
"x966001458436100096",2018-02-20 17:27:49,"x776664410","Excited to announce that my bipartisan bill to protect veterans from predatory financial scams has passed Congress. Next stop is the President’s desk. https://t.co/lf3VgustXP","Twitter Web Client",,,FALSE,FALSE,20,5,,,"cartwright.house.gov/media-center/p…","https://t.co/lf3VgustXP","https://cartwright.house.gov/media-center/press-releases/congress-passes-bipartisan-cartwright-warren-legislation-to-protect",,,,,,,,,,,"en",,,,,,,,,,,,,
"x965333175248531456",2018-02-18 21:12:18,"x776664410","Teachers, apply by 3/1 to attend a free @NEHgov summer professional development program! There are sites across the country ready to share their history with you and your students. https://t.co/gcG4yV6lET https://t.co/6VtBIy5oeY","Twitter Web Client",,,FALSE,FALSE,3,2,,,"bit.ly/2g41mqT","https://t.co/gcG4yV6lET","http://bit.ly/2g41mqT","http://pbs.twimg.com/media/DWWNYlQX4AAsbIW.png","https://t.co/6VtBIy5oeY","https://twitter.com/RepCartwright/status/965333175248531456/photo/1","photo","http://pbs.twimg.com/media/DWWNYlQX4AAsbIW.png","https://t.co/6VtBIy5oeY","https://twitter.com/RepCartwright/status/965333175248531456/photo/1",,"x155987003","NEHgov","en",,,,,,,,,,,,,
"x964240781035868161",2018-02-15 20:51:31,"x776664410","RT @AllianceIndEff: The Alliance thanks @RepCartwright for introducing Job Creation through Energy Efficient Manufacturing Act. #CHP https:…","Twitter Web Client",,,FALSE,TRUE,0,2,"CHP",,,,,,,,,,,,,"x348655450 776664410","AllianceIndEff RepCartwright","en",,,"x964230432811307008","The Alliance thanks @RepCartwright for introducing Job Creation through Energy Efficient Manufacturing Act. #CHP https://t.co/PkMaOiOShw",,,,,,,,,
"x964200371697733635",2018-02-15 18:10:57,"x776664410","Today I introduced a bill that would create family-sustaining jobs, help small businesses save money, and make American manufacturing more competitive. https://t.co/4DfaaIPf1T","Twitter Web Client",,,FALSE,FALSE,6,5,,,"cartwright.house.gov/media-center/p…","https://t.co/4DfaaIPf1T","http://cartwright.house.gov/media-center/press-releases/cartwright-introduces-job-creation-bill",,,,,,,,,,,"en",,,,,,,,,,,,,
"x961711927763365888",2018-02-08 21:22:45,"x776664410","FEMA’s Fire Prevention and Safety grant opens Monday, February 12 and closes Friday, March 16. I am a strong advocate for our first responders and programs like the FP&amp;S that help keep our communities safe. 
https://t.co/XIj1aOf3pt https://t.co/tzalOvsz3h","Twitter Web Client",,,FALSE,FALSE,4,2,,,"fema.gov/fire-preventio…","https://t.co/XIj1aOf3pt","https://www.fema.gov/fire-prevention-safety-grants-documents","http://pbs.twimg.com/media/DViv4Q3WAAAEy-O.png","https://t.co/tzalOvsz3h","https://twitter.com/RepCartwright/status/961711927763365888/photo/1","photo","http://pbs.twimg.com/media/DViv4Q3WAAAEy-O.png","https://t.co/tzalOvsz3h","https://twitter.com/RepCartwright/status/961711927763365888/photo/1",,,,"en",,,,,,,,,,,,,
"x960359360445800449",2018-02-05 03:48:08,"x776664410","RT @Eagles: SUPER. BOWL. CHAMPIONS.

#FlyEaglesFly https://t.co/SGgFJDz4Ll","Twitter for iPhone",,,FALSE,TRUE,0,82104,"FlyEaglesFly",,,,,"http://pbs.twimg.com/media/DVPa18WXkAA5qr7.jpg","https://t.co/SGgFJDz4Ll","https://twitter.com/Eagles/status/960351828536774656/photo/1","photo","http://pbs.twimg.com/media/DVPa18WXkAA5qr7.jpg","https://t.co/SGgFJDz4Ll","https://twitter.com/Eagles/status/960351828536774656/photo/1",,"x180503626","Eagles","en",,,"x960351828536774656","SUPER. BOWL. CHAMPIONS.

#FlyEaglesFly https://t.co/SGgFJDz4Ll",,,,,,,,,
"x960343015834480640",2018-02-05 02:43:11,"x776664410","We remember and honor an extraordinary woman today.
#RosaParksDay https://t.co/8YrrShMNsf","Twitter for iPhone",,,FALSE,FALSE,17,6,"RosaParksDay",,,,,"http://pbs.twimg.com/media/DVPS4XpXUAU0o07.jpg","https://t.co/8YrrShMNsf","https://twitter.com/RepCartwright/status/960343015834480640/photo/1","photo","http://pbs.twimg.com/media/DVPS4XpXUAU0o07.jpg","https://t.co/8YrrShMNsf","https://twitter.com/RepCartwright/status/960343015834480640/photo/1",,,,"en",,,,,,,,,,,,,
"x960224344591958017",2018-02-04 18:51:38,"x776664410","RT @Eagles: GAMEDAY

#SBLII | #FlyEaglesFly https://t.co/RbwAgw5T7s","Twitter for iPhone",,,FALSE,TRUE,0,7991,"SBLII FlyEaglesFly",,,,,"http://pbs.twimg.com/media/DVMkO2SVMAEgbGF.jpg","https://t.co/RbwAgw5T7s","https://twitter.com/Eagles/status/960150989809553408/photo/1","photo","http://pbs.twimg.com/media/DVMkO2SVMAEgbGF.jpg","https://t.co/RbwAgw5T7s","https://twitter.com/Eagles/status/960150989809553408/photo/1",,"x180503626","Eagles","en",,,"x960150989809553408","GAMEDAY

#SBLII | #FlyEaglesFly https://t.co/RbwAgw5T7s",,,,,,,,,
"x958822342871969792",2018-01-31 22:00:35,"x776664410","Devastating to hear that someone was killed in today's train accident. My thoughts and prayers are with the victim's family and those who were injured.","Twitter Web Client",,,FALSE,FALSE,6,5,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x955911755523330049",2018-01-23 21:14:57,"x776664410","Excited to announce that HHS awarded over $4 million to Scranton Lackawanna Head Start https://t.co/6thj4Hi26Q","Twitter Web Client",,,FALSE,FALSE,12,4,,,"cartwright.house.gov/media-center/p…","https://t.co/6thj4Hi26Q","http://cartwright.house.gov/media-center/press-releases/cartwright-announces-over-4-million-in-hhs-funds-to-scranton-lackawanna",,,,,,,,,,,"en",,,,,,,,,,,,,
"x955575766359650304",2018-01-22 22:59:51,"x776664410","RT @PBS39Channel: Have a question for Congressman Cartwright? @RepCartwright Tweet it at us! We will ask him on January 24th during our Tow…","Twitter for iPhone",,,FALSE,TRUE,0,6,,,,,,,,,,,,,,"x22657322 776664410","PBS39Channel RepCartwright","en",,,"x955561570297434112","Have a question for Congressman Cartwright? @RepCartwright Tweet it at us! We will ask him on January 24th during our Town Hall meeting. https://t.co/zhGpDT0tJF",,,,,,,,,
"x945438679950086149",2017-12-25 23:38:41,"x776664410","Wishing everyone a very Merry Christmas!","Twitter for iPhone",,,FALSE,FALSE,27,4,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x941753009515761669",2017-12-15 19:33:09,"x776664410","Open enrollment ends today! Even if you have insurance, visit https://t.co/aJTTn8L7j8 and review health coverage options so you have the plan that works best for you. #GetCovered","Twitter Web Client",,,FALSE,FALSE,4,4,"GetCovered",,"healthcare.gov","https://t.co/aJTTn8L7j8","http://healthcare.gov",,,,,,,,,,,"en",,,,,,,,,,,,,
"x940635153113796610",2017-12-12 17:31:11,"x776664410","RT @PennsylvaniaGov: On this day in 1787, Pennsylvania became the second state to ratify the Constitution of the United States. 📜 #PAproud…","Twitter Web Client",,,FALSE,TRUE,0,38,"PAproud",,,,,,,,,,,,,"x3762413663","PennsylvaniaGov","en",,,"x940601183613472768","On this day in 1787, Pennsylvania became the second state to ratify the Constitution of the United States. 📜 #PAproud https://t.co/4vYOB6CRb0",,,,,,,,,
"x940310736378589184",2017-12-11 20:02:04,"x776664410","Open enrollment ends in 5 days. Visit https://t.co/aJTTn92IaG before December 15th to buy or change your health care plan for 2018. #GetCovered","Twitter Web Client",,,FALSE,FALSE,54,57,"GetCovered",,"healthcare.gov","https://t.co/aJTTn92IaG","http://healthcare.gov",,,,,,,,,,,"en",,,,,,,,,,,,,
"x936657300839911425",2017-12-01 18:04:37,"x776664410","On #WorldAIDSDay , we remember those we have lost to HIV/AIDS and honor their memory by recommitting to #EndAIDS2030.","Twitter Web Client",,,FALSE,FALSE,10,5,"WorldAIDSDay EndAIDS2030",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
