"status_id","created_at","user_id","text","source","reply_to_status_id","reply_to_user_id","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x961385219290025984",2018-02-07 23:44:32,"x3431000296","I recently had the opportunity to join @terrymeiners at @840WHAS and we talked about the economy, military funding, and infrastructure.  

You can listen to the full interview at https://t.co/ef0WRexgeL https://t.co/NGWk1VVbs5","Twitter for Android",,,FALSE,FALSE,8,1,,,"whas.iheart.com/featured/terry…","https://t.co/ef0WRexgeL","https://whas.iheart.com/featured/terry-meiners/content/2018-01-30-trey-hollingsworth-discusses-tonights-state-of-the-union/","http://pbs.twimg.com/ext_tw_video_thumb/961385157512105985/pu/img/YZbJSH_zRLQfE6gh.jpg","https://t.co/NGWk1VVbs5","https://twitter.com/VoteForTrey/status/961385219290025984/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/961385157512105985/pu/img/YZbJSH_zRLQfE6gh.jpg","https://t.co/NGWk1VVbs5","https://twitter.com/VoteForTrey/status/961385219290025984/video/1",,"x31863399 17153947","terrymeiners 840WHAS","en",,,,,,,,,,,,,
"x925726405584998400",2017-11-01 14:09:08,"x3431000296","Joseph, Kelly, and I hope that you had a wonderful Halloween! Joseph loved trick-or-treating as a lion this year. https://t.co/6owvUQCOVO","Twitter for iPhone",,,FALSE,FALSE,24,2,,,,,,"http://pbs.twimg.com/media/DNjXQesUIAEgu4m.jpg","https://t.co/6owvUQCOVO","https://twitter.com/VoteForTrey/status/925726405584998400/photo/1","photo","http://pbs.twimg.com/media/DNjXQesUIAEgu4m.jpg","https://t.co/6owvUQCOVO","https://twitter.com/VoteForTrey/status/925726405584998400/photo/1",,,,"en",,,,,,,,,,,,,
"x922281181311315970",2017-10-23 01:59:03,"x3431000296","Earlier this week, Baby Joseph and I picked out his first Halloween pumpkin in Floyd County. https://t.co/77N6odPoiL","Twitter for iPhone",,,FALSE,FALSE,49,4,,,,,,"http://pbs.twimg.com/media/DMyZ2B-VQAAzF2e.jpg","https://t.co/77N6odPoiL","https://twitter.com/VoteForTrey/status/922281181311315970/photo/1","photo","http://pbs.twimg.com/media/DMyZ2B-VQAAzF2e.jpg","https://t.co/77N6odPoiL","https://twitter.com/VoteForTrey/status/922281181311315970/photo/1",,,,"en",,,,,,,,,,,,,
"x906320923027963904",2017-09-09 00:58:41,"x3431000296","The American people have demanded a change in the Washington, D.C. culture and it starts by getting our fiscal house in order. 4/4","Twitter for iPhone","x906320838928027649","x3431000296",FALSE,FALSE,5,1,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x906320838928027649",2017-09-09 00:58:21,"x3431000296","As a businessman, I know that raising the debt ceiling &amp; passing a CR does nothing but saddle future generations with astronomical debt. 3/4","Twitter for iPhone","x906320726038401024","x3431000296",FALSE,FALSE,6,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x906320726038401024",2017-09-09 00:57:54,"x3431000296","I manifested that rejection through my vote to deny raising our nation’s debt ceiling &amp; the continued funding of Obama-era priorities. 2/4","Twitter for iPhone","x906319585414180864","x3431000296",FALSE,FALSE,3,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x906319585414180864",2017-09-09 00:53:22,"x3431000296","Americans unequivocally rejected the unaccountable status quo attitude last Nov of career politicians like Chuck Schumer &amp; Nancy Pelosi. 1/4 https://t.co/KD48IX9bRS","Twitter for iPhone",,,FALSE,FALSE,4,2,,,,,,"http://pbs.twimg.com/media/DJPk25OVYAAcDhO.jpg","https://t.co/KD48IX9bRS","https://twitter.com/VoteForTrey/status/906319585414180864/photo/1","photo","http://pbs.twimg.com/media/DJPk25OVYAAcDhO.jpg","https://t.co/KD48IX9bRS","https://twitter.com/VoteForTrey/status/906319585414180864/photo/1",,,,"en",,,,,,,,,,,,,
"x903076422046113793",2017-08-31 02:06:12,"x3431000296","House passed No Sanctuary for Criminals Act in June but Senate STILL hasn't acted. RT if you want DC to 🛑 sending tax 💵 to sanctuary cities!","Twitter for iPhone",,,FALSE,FALSE,8,8,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x901904960958410752",2017-08-27 20:31:13,"x3431000296","Baby Joseph is one month old today! Kelly and I wanted to officially share a photo with you all. I hope he gets to meet you soon. https://t.co/4wd80VG8Gh","Twitter for iPhone",,,FALSE,FALSE,68,4,,,,,,"http://pbs.twimg.com/media/DIQ1x6qVYAAuwCh.jpg","https://t.co/4wd80VG8Gh","https://twitter.com/VoteForTrey/status/901904960958410752/photo/1","photo","http://pbs.twimg.com/media/DIQ1x6qVYAAuwCh.jpg","https://t.co/4wd80VG8Gh","https://twitter.com/VoteForTrey/status/901904960958410752/photo/1",,,,"en",,,,,,,,,,,,,
"x890744819127115776",2017-07-28 01:24:48,"x3431000296","Kelly &amp; I excited to share that our son, Joseph, was born this morning. Mom &amp; baby are doing great! Pictures soon! Be of good cheer, Trey https://t.co/5veIgvExvi","Twitter for iPhone",,,FALSE,FALSE,70,8,,,,,,"http://pbs.twimg.com/media/DFyPr9NVoAAo4qA.jpg","https://t.co/5veIgvExvi","https://twitter.com/VoteForTrey/status/890744819127115776/photo/1","photo","http://pbs.twimg.com/media/DFyPr9NVoAAo4qA.jpg","https://t.co/5veIgvExvi","https://twitter.com/VoteForTrey/status/890744819127115776/photo/1",,,,"en",,,,,,,,,,,,,
"x886616270153687044",2017-07-16 15:59:25,"x3431000296","Bloomington Planned Parenthood abortions went up by nearly 24% but, going up by just one procedure is still tragic. https://t.co/7BEvApsYUw","Twitter for iPhone",,,FALSE,FALSE,3,1,,,"indianapublicmedia.org/news/rep-holli…","https://t.co/7BEvApsYUw","https://indianapublicmedia.org/news/rep-hollingsworth-criticizes-planned-parenthood-social-media-123400/",,,,,,,,,,,"en",,,,,,,,,,,,,
"x882431493695578112",2017-07-05 02:50:37,"x3431000296","#TeamTrey was in Jeffersonville &amp; Pekin for #FourthOfJuly parades. (Trey even helped young team members build kid's meal toys after lunch!) https://t.co/nPte5Kho59","Twitter for iPhone",,,FALSE,FALSE,11,0,"TeamTrey FourthOfJuly",,,,,"http://pbs.twimg.com/media/DD8Gv8xXcAAn3XO.jpg","https://t.co/nPte5Kho59","https://twitter.com/VoteForTrey/status/882431493695578112/photo/1","photo","http://pbs.twimg.com/media/DD8Gv8xXcAAn3XO.jpg http://pbs.twimg.com/media/DD8Gv8OWsAAjTVn.jpg http://pbs.twimg.com/media/DD8Gv8PXsAIb96o.jpg http://pbs.twimg.com/media/DD8Gv8zWAAAlaXw.jpg","https://t.co/nPte5Kho59 https://t.co/nPte5Kho59 https://t.co/nPte5Kho59 https://t.co/nPte5Kho59","https://twitter.com/VoteForTrey/status/882431493695578112/photo/1 https://twitter.com/VoteForTrey/status/882431493695578112/photo/1 https://twitter.com/VoteForTrey/status/882431493695578112/photo/1 https://twitter.com/VoteForTrey/status/882431493695578112/photo/1",,,,"en",,,,,,,,,,,,,
