"status_id","created_at","user_id","text","source","reply_to_status_id","reply_to_user_id","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x962448203139420160",2018-02-10 22:08:27,"x28423263","RT @chasngop: Join our Black History Month celebration on February 28 as we honor local African Americans for what they have accomplished.…","Twitter for iPhone",,,FALSE,TRUE,0,2,,,,,,,,,,,,,,"x1587551701","chasngop","en",,,"x961270843019063296","Join our Black History Month celebration on February 28 as we honor local African Americans for what they have accomplished. Our keynote speaker is .@AlvedaCKing You can purchase tickets here https://t.co/DeD24ZtIOg https://t.co/2sM3zkwr7v",,,,,,,,,
"x947186650844684288",2017-12-30 19:24:30,"x28423263","RT @losonews: Sanford bill would require 100% of highway funds to go to roads and bridges https://t.co/YQfjj58jmc via @losonews @RepSanford…","Twitter for iPhone",,,FALSE,TRUE,0,4,,,"lowcountrysource.com/feature-this/s…","https://t.co/YQfjj58jmc","https://lowcountrysource.com/feature-this/sanford-bill-require-100-highway-funds-go-roads-bridges/",,,,,,,,,"x20475362 20475362","losonews losonews","en",,,"x947169312837599233","Sanford bill would require 100% of highway funds to go to roads and bridges https://t.co/YQfjj58jmc via @losonews @RepSanfordSC #chsnews #chs",,,,,,,,,
"x944318685635923968",2017-12-22 21:28:13,"x28423263","RT @craigmelvin: My tribute to the @WoffordTerriers on @MSNBC today and thanks to @MarkSanford for playing along.  https://t.co/6oreWFvvIM","Twitter for iPhone",,,FALSE,TRUE,0,51,,,"msnbc.com/craig-melvin/w…","https://t.co/6oreWFvvIM","http://www.msnbc.com/craig-melvin/watch/wofford-college-makes-history-with-unc-upset-1121917507553",,,,,,,,,"x33972882 27261601 2836421 28423263","craigmelvin WoffordTerriers MSNBC MarkSanford","en",,,"x944052169015259137","My tribute to the @WoffordTerriers on @MSNBC today and thanks to @MarkSanford for playing along.  https://t.co/6oreWFvvIM",,,,,,,,,
"x944312610522099712",2017-12-22 21:04:05,"x28423263","RT @SenateGOP: Breaking news: @CBSThisMorning asked three families for their tax returns and found that all three would receive tax cuts ne…","Twitter for iPhone",,,FALSE,TRUE,0,13683,,,,,,,,,,,,,,"x14344823 17134268","SenateGOP CBSThisMorning","en",,,"x944278505805811713","Breaking news: @CBSThisMorning asked three families for their tax returns and found that all three would receive tax cuts next year because of the #TaxCutsAndJobsAct. https://t.co/xnGvTgV3bJ",,,,,,,,,
"x943567173351628800",2017-12-20 19:41:59,"x28423263","My oped in today’s @postandcourier: Why I voted for the tax cut bill... https://t.co/RuIGzXNnxy","Twitter for iPhone",,,FALSE,FALSE,5,2,,,"postandcourier.com/opinion/commen…","https://t.co/RuIGzXNnxy","https://www.postandcourier.com/opinion/commentary/why-i-voted-for-gop-tax-reform-bill/article_5f51995c-e50d-11e7-a550-2f39090eaa18.html",,,,,,,,,"x14693499","postandcourier","en",,,,,,,,,,,,,
"x826444306038800385",2017-01-31 14:57:31,"x28423263","Thanks for reaching out! https://t.co/Hy1LwKHkob","TweetDeck",,,TRUE,FALSE,42,4,,,"twitter.com/GeorgeandAlexi…","https://t.co/Hy1LwKHkob","https://twitter.com/GeorgeandAlexis/status/826220958914469888",,,,,,,,,,,"en","x826220958914469888","I would like to thank @MarkSanford and his office for getting back to me so quickly. #WroteMyRep",,,,,,,,,,,
"x779687355946983424",2016-09-24 14:22:06,"x28423263","Really enjoyed being a part of the @scgop Charleston Office Grand Opening! #chs https://t.co/9ptOjMHaE1","Twitter for iPhone",,,FALSE,FALSE,21,3,"chs",,,,,"http://pbs.twimg.com/media/CtIBhGgUAAA2R1j.jpg","https://t.co/9ptOjMHaE1","https://twitter.com/MarkSanford/status/779687355946983424/photo/1","photo","http://pbs.twimg.com/media/CtIBhGgUAAA2R1j.jpg","https://t.co/9ptOjMHaE1","https://twitter.com/MarkSanford/status/779687355946983424/photo/1",,"x17819471","SCGOP","en",,,,,,,,,,,,,
"x768552582285553664",2016-08-24 20:56:29,"x28423263","RT @Kayleigh_MWC: .@MarkSanford on #America's #debt: it's a ticking time bomb that will be devastating @scchamber #WashingtonNight","Twitter for iPhone",,,FALSE,TRUE,0,6,"America debt WashingtonNight",,,,,,,,,,,,,"x3434369195 28423263 15893535","Kayleigh_MWC MarkSanford scchamber","en",,,"x768552026410221571",".@MarkSanford on #America's #debt: it's a ticking time bomb that will be devastating @scchamber #WashingtonNight",,,,,,,,,
"x755240382355673088",2016-07-19 03:18:33,"x28423263","Lt. Gen. Michael Flynn sounds a little predisposed to the idea of war. With four boys, I don't get it.","Twitter for iPhone",,,FALSE,FALSE,266,94,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x742786699240046592",2016-06-14 18:32:04,"x28423263","RT @BBonTV: Rep. @MarkSanford shows his ID as he gets ready to vote at Mt. Pleasant precinct 1. @ABCNews4 #chsnews #scvotes https://t.co/Cj…","Twitter for iPhone",,,FALSE,TRUE,0,9,"chsnews scvotes",,,,,,,,,,,,,"x85345229 28423263 15109904","BBonTV MarkSanford ABCNews4","en",,,"x742724509904424960","Rep. @MarkSanford shows his ID as he gets ready to vote at Mt. Pleasant precinct 1. @ABCNews4 #chsnews #scvotes https://t.co/CjIiu9mRCq",,,,,,,,,
"x735863473519874048",2016-05-26 16:01:38,"x28423263","I just wanted to pass along our report card. I’d ask that you consider sharing this with a friend or 2. #sctweets https://t.co/MJ0dmb954y","Twitter Web Client",,,FALSE,FALSE,11,11,"sctweets",,,,,"http://pbs.twimg.com/media/CjZP7f3XEAAcVyg.jpg","https://t.co/MJ0dmb954y","https://twitter.com/MarkSanford/status/735863473519874048/photo/1","photo","http://pbs.twimg.com/media/CjZP7f3XEAAcVyg.jpg","https://t.co/MJ0dmb954y","https://twitter.com/MarkSanford/status/735863473519874048/photo/1",,,,"en",,,,,,,,,,,,,
"x730494836701302787",2016-05-11 20:28:35,"x28423263","RT @Heritage_Action: .@MarkSanford takes step to fight cronyism invading the National Defense Bill #NDAA https://t.co/ukpl4ykHx1","Twitter for iPhone",,,FALSE,TRUE,0,11,"NDAA",,"bit.ly/1Oo5rzQ","https://t.co/ukpl4ykHx1","http://bit.ly/1Oo5rzQ",,,,,,,,,"x130600206 28423263","Heritage_Action MarkSanford","en",,,"x730494347662098432",".@MarkSanford takes step to fight cronyism invading the National Defense Bill #NDAA https://t.co/ukpl4ykHx1",,,,,,,,,
"x728588963108229120",2016-05-06 14:15:19,"x28423263","Enjoyed the visit! https://t.co/w6NnABytNB","Twitter for iPhone",,,TRUE,FALSE,7,1,,,"twitter.com/palmettorail/s…","https://t.co/w6NnABytNB","https://twitter.com/palmettorail/status/728331198146052096",,,,,,,,,,,"en","x728331198146052096","Thanks for stopping by the #NorthCharleston Farmer's Market, Representative @MarkSanford. Great to see you today! https://t.co/MGSxId8R9I",,,,,,,,,,,
"x725765729732169728",2016-04-28 19:16:48,"x28423263","RT @club4growth: Thank you @RepSanfordSC for defending pro-growth economic policies! #Scorecard2015 #ProGrowth 
https://t.co/GEPNY5ZKrx","Twitter for iPhone",,,FALSE,TRUE,0,4,"Scorecard2015 ProGrowth",,"clubforgrowth.org/scorecards/","https://t.co/GEPNY5ZKrx","http://www.clubforgrowth.org/scorecards/",,,,,,,,,"x14410652 1499993378","club4growth RepSanfordSC","en",,,"x725763058509991937","Thank you @RepSanfordSC for defending pro-growth economic policies! #Scorecard2015 #ProGrowth 
https://t.co/GEPNY5ZKrx",,,,,,,,,
"x725392548689235969",2016-04-27 18:33:55,"x28423263","RT @ACUConservative: Chairman @mschlapp awards @RepSanfordSC with the 2015 Award for
Conservative Excellence. #ACURatings https://t.co/6i7T…","Twitter for iPhone",,,FALSE,TRUE,0,6,"ACURatings",,,,,,,,,,,,,"x56401482 138809881 1499993378","ACUConservative mschlapp RepSanfordSC","en",,,"x725373956644036608","Chairman @mschlapp awards @RepSanfordSC with the 2015 Award for
Conservative Excellence. #ACURatings https://t.co/6i7TqxkXfb",,,,,,,,,
"x709462546663776257",2016-03-14 19:33:46,"x28423263","RT @NorthCharleston: Thanks for coming out to our St. Paddy's Festival, @MarkSanford. https://t.co/rRUbLHagr3","Twitter for iPhone",,,FALSE,TRUE,0,3,,,"on.fb.me/1UbT68v","https://t.co/rRUbLHagr3","http://on.fb.me/1UbT68v",,,,,,,,,"x25138194 28423263","NorthCharleston MarkSanford","en",,,"x709461209511174145","Thanks for coming out to our St. Paddy's Festival, @MarkSanford. https://t.co/rRUbLHagr3",,,,,,,,,
"x701194845512142848",2016-02-21 00:00:53,"x28423263","Looking forward to joining @jaketapper tomorrow morning to discuss tonight's results #sctweets https://t.co/YUU9v3FJHh","Twitter for iPhone",,,FALSE,FALSE,2,2,"sctweets",,"nyti.ms/1QqFIwI","https://t.co/YUU9v3FJHh","http://nyti.ms/1QqFIwI",,,,,,,,,"x14529929","jaketapper","en",,,,,,,,,,,,,
"x700830912645181441",2016-02-19 23:54:45,"x28423263","I learned this afternoon how wisdom comes with grey beards! CC: @Duck_Commander https://t.co/i3qvIp0btY","Twitter Web Client",,,FALSE,FALSE,35,13,,,,,,"http://pbs.twimg.com/media/CbnaAEdWEAA3g-F.jpg","https://t.co/i3qvIp0btY","https://twitter.com/MarkSanford/status/700830912645181441/photo/1","photo","http://pbs.twimg.com/media/CbnaAEdWEAA3g-F.jpg","https://t.co/i3qvIp0btY","https://twitter.com/MarkSanford/status/700830912645181441/photo/1",,"x44612148","Duck_Commander","en",,,,,,,,,,,,,
"x700410607317708800",2016-02-18 20:04:36,"x28423263","RT @CNNSotu: Get analysis from the top political minds on #CNNSOTU with @donnabrazile @MarkSanford @VanJones68 and @ananavarro https://t.co…","Twitter for iPhone",,,FALSE,TRUE,0,8,"CNNSOTU",,,,,,,,,,,,,"x17112878 60919240 28423263 131497030 19568591","CNNSotu donnabrazile MarkSanford VanJones68 ananavarro","en",,,"x700403036305367041","Get analysis from the top political minds on #CNNSOTU with @donnabrazile @MarkSanford @VanJones68 and @ananavarro https://t.co/xID4JiW9NY",,,,,,,,,
"x699338989938065408",2016-02-15 21:06:22,"x28423263","Looking forward to joining @ABCNews4 and @CofC for a discussion on the state of the race later this evening. #sctweets","Twitter for iPhone",,,FALSE,FALSE,6,3,"sctweets",,,,,,,,,,,,,"x15109904 14586296","ABCNews4 CofC","en",,,,,,,,,,,,,
"x698853344350081024",2016-02-14 12:56:36,"x28423263","@hatzelvela my sense is that the race will tighten. I think it'll be a jump ball now btw top contestants as opposed to what we saw in NH/IA","Twitter for iPhone","x698717004631535616","x17150476",FALSE,FALSE,2,1,,,,,,,,,,,,,,"x17150476","hatzelvela","en",,,,,,,,,,,,,
"x694938687046557697",2016-02-03 17:41:08,"x28423263","RT @Heritage: The U.S. debt just exceeded $19 Trillion. Here’s how we got there. https://t.co/Vg6q8QwVX5","Twitter Web Client",,,FALSE,TRUE,0,88,,,"dailysign.al/20En45C","https://t.co/Vg6q8QwVX5","http://dailysign.al/20En45C",,,,,,,,,"x10168082","Heritage","en",,,"x694582520394854400","The U.S. debt just exceeded $19 Trillion. Here’s how we got there. https://t.co/Vg6q8QwVX5",,,,,,,,,
"x693605231570112512",2016-01-31 01:22:28,"x28423263","Looking forward to #LowcountryOysterFest tomorrow--world's largest oyster festival!","Twitter Web Client",,,FALSE,FALSE,3,2,"LowcountryOysterFest",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x689945508954148864",2016-01-20 23:00:02,"x28423263","RT @reason: In 10 yrs ""there will only be enough $$$ to pay for interest and entitlements…and nothing else"" https://t.co/e9WrtibfqG HT @Mar…","Twitter Web Client",,,FALSE,TRUE,0,41,,,"reason.com/blog/2016/01/1…","https://t.co/e9WrtibfqG","http://reason.com/blog/2016/01/19/here-come-big-budget-deficits",,,,,,,,,"x16467567","reason","en",,,"x689600010657206272","In 10 yrs ""there will only be enough $$$ to pay for interest and entitlements…and nothing else"" https://t.co/e9WrtibfqG HT @MarkSanford",,,,,,,,,
"x689863489637236736",2016-01-20 17:34:07,"x28423263","RT @BudgetHawks: .@MarkSanford Says Candidates Aren't Talking About Debt, Deficit https://t.co/oSDrBg2nfc","Twitter Web Client",,,FALSE,TRUE,0,1,,,"crfb.org/blogs/sanford-…","https://t.co/oSDrBg2nfc","http://crfb.org/blogs/sanford-says-candidates-arent-talking-about-debt-deficit",,,,,,,,,"x104615577 28423263","BudgetHawks MarkSanford","en",,,"x688082807009206273",".@MarkSanford Says Candidates Aren't Talking About Debt, Deficit https://t.co/oSDrBg2nfc",,,,,,,,,
"x687736809992929280",2016-01-14 20:43:27,"x28423263","Enjoyed the conversation on what we  hope to hear at tonight's debate with @FoxBusiness #scpol https://t.co/grATYoWvoa","Twitter for iPhone",,,FALSE,FALSE,4,2,"scpol",,,,,"http://pbs.twimg.com/media/CYtU-kvUEAAeE6h.jpg","https://t.co/grATYoWvoa","https://twitter.com/MarkSanford/status/687736809992929280/photo/1","photo","http://pbs.twimg.com/media/CYtU-kvUEAAeE6h.jpg","https://t.co/grATYoWvoa","https://twitter.com/MarkSanford/status/687736809992929280/photo/1",,"x56413858","FoxBusiness","en",,,,,,,,,,,,,
"x687699052327235584",2016-01-14 18:13:25,"x28423263","My OpEd on tonight's GOP Debate: Let’s Finally Debate the Greatest Threat to America: Our $18.9 Trillion in Debt https://t.co/8LPaRcvZqO","Twitter Web Client",,,FALSE,FALSE,7,9,,,"trib.al/RpWqT3G","https://t.co/8LPaRcvZqO","http://trib.al/RpWqT3G",,,,,,,,,,,"en",,,,,,,,,,,,,
"x677607262043664384",2015-12-17 21:52:15,"x28423263","RT @UofSC_SCPC: Found a good one! SC Gov Mark Sanford &amp; the first family choose a #ChristmasTree in 2004.  @RepSanfordSC #sctweets https://…","Twitter for iPhone",,,FALSE,TRUE,0,2,"ChristmasTree sctweets",,,,,,,,,,,,,"x3353871856 1499993378","UofSC_SCPC RepSanfordSC","en",,,"x677547846502113280","Found a good one! SC Gov Mark Sanford &amp; the first family choose a #ChristmasTree in 2004.  @RepSanfordSC #sctweets https://t.co/8k5d0IR9Hg",,,,,,,,,
"x672436571702960128",2015-12-03 15:25:46,"x28423263","RT @CharlestonCorps: Yesterday, we met with @congjoewilson, @repmickmulvaney, and @marksanford to discuss projects in their areas. https://…","Twitter Web Client",,,FALSE,TRUE,0,1,,,,,,,,,,,,,,"x112754180 15116570","CharlestonCorps CongJoeWilson","en",,,"x672168329717657600","Yesterday, we met with @congjoewilson, @repmickmulvaney, and @marksanford to discuss projects in their areas. https://t.co/hEvGI7tfAq",,,,,,,,,
"x667427949637955584",2015-11-19 19:43:18,"x28423263","@lippjam Appreciate you taking the time to reach out -- More on this here: https://t.co/C1cxU4o4Gr","Twitter Web Client","x667394054334734336","x44780763",FALSE,FALSE,0,0,,,"facebook.com/marksanford/po…","https://t.co/C1cxU4o4Gr","https://www.facebook.com/marksanford/posts/10153521737827745",,,,,,,,,"x44780763","lippjam","en",,,,,,,,,,,,,
"x667067932107755520",2015-11-18 19:52:43,"x28423263","Incredibly grateful for the encouraging words and support from @Freedomworks activists! https://t.co/RNPnPSKvx9","Twitter Web Client",,,FALSE,FALSE,4,1,,,,,,"http://pbs.twimg.com/media/CUHmv9cWoAQ-1Nt.jpg","https://t.co/RNPnPSKvx9","https://twitter.com/MarkSanford/status/667067932107755520/photo/1","photo","http://pbs.twimg.com/media/CUHmv9cWoAQ-1Nt.jpg","https://t.co/RNPnPSKvx9","https://twitter.com/MarkSanford/status/667067932107755520/photo/1",,"x14730894","FreedomWorks","en",,,,,,,,,,,,,
"x666343243207081984",2015-11-16 19:53:03,"x28423263","RT @FreedomWorks: South Carolina FreedomWorks activists support Mark Sanford: https://t.co/kExbuficQo https://t.co/KMObCSS3KY","Twitter Web Client",,,FALSE,TRUE,0,6,,,"ow.ly/UI8ZU","https://t.co/kExbuficQo","http://ow.ly/UI8ZU","http://pbs.twimg.com/media/CT8pzusWEAUQMv3.jpg","https://t.co/KMObCSS3KY","https://twitter.com/FreedomWorks/status/666297238747000832/photo/1","photo","http://pbs.twimg.com/media/CT8pzusWEAUQMv3.jpg","https://t.co/KMObCSS3KY","https://twitter.com/FreedomWorks/status/666297238747000832/photo/1",,"x14730894","FreedomWorks","en",,,"x666297238747000832","South Carolina FreedomWorks activists support Mark Sanford: https://t.co/kExbuficQo https://t.co/KMObCSS3KY",,,,,,,,,
"x662272898938355712",2015-11-05 14:18:58,"x28423263","RT @DSladeNews: Your tax dollars at work https://t.co/twisUkW1LE","Twitter Web Client",,,FALSE,TRUE,0,1,,,"twitter.com/npr/status/662…","https://t.co/twisUkW1LE","https://twitter.com/npr/status/662244740058841088",,,,,,,,,"x377634077","DSladeNews","en",,,"x662253953212653568","Your tax dollars at work https://t.co/twisUkW1LE",,,,,,,,,
"x659792425309876225",2015-10-29 18:02:27,"x28423263","RT @TheSeaParty: Looking forward to hearing from Rep. @MarkSanford at the #SeaParty2016 press conference next Wed. on Capitol Hill!  https:…","Twitter for iPhone",,,FALSE,TRUE,0,4,"SeaParty2016",,,,,,,,,,,,,"x3573767132 28423263","TheSeaParty MarkSanford","en",,,"x659757010041180166","Looking forward to hearing from Rep. @MarkSanford at the #SeaParty2016 press conference next Wed. on Capitol Hill!  https://t.co/evlhhsGJ2v",,,,,,,,,
"x659554309835784193",2015-10-29 02:16:16,"x28423263","Well the budget didn't come up, but @RandPaul did just mention it in his closing remarks - kudos for his willingness to filibuster tomorrow.","Twitter Web Client",,,FALSE,FALSE,27,16,,,,,,,,,,,,,,"x216881337","RandPaul","en",,,,,,,,,,,,,
"x659550697998983168",2015-10-29 02:01:54,"x28423263","@RandPaul was so right in just mentioning the changing demographics behind social security from 16 workers per retiree to 3, does not work.","Twitter Web Client",,"x216881337",FALSE,FALSE,326,190,,,,,,,,,,,,,,"x216881337","RandPaul","en",,,,,,,,,,,,,
"x659547739756302336",2015-10-29 01:50:09,"x28423263","We took an important vote today on the budget and debt limit...I hope it comes up in the remaining ten minutes...#CNBCGOPDebate","Twitter Web Client",,,FALSE,FALSE,2,2,"CNBCGOPDebate",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x659544403007176704",2015-10-29 01:36:54,"x28423263","Finally, a little conversation about a fair &amp; flatter tax system. Oddly, Hong Kong should serve as an ex. in taxing Capital and Labor #CNBC","Twitter Web Client",,,FALSE,FALSE,2,1,"CNBC",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x659534507440230400",2015-10-29 00:57:34,"x28423263","I appreciate what @tedcruz is saying now about individual social security accounts that would keep them protected from gov. borrowings.","Twitter Web Client",,,FALSE,FALSE,8,14,,,,,,,,,,,,,,"x23022687","tedcruz","en",,,,,,,,,,,,,
"x657949042480160769",2015-10-24 15:57:30,"x28423263","Driving or bored this Saturday? Tune into SiriusXM @SXMPOTUS where I'm about to join @SteeleAndUngar to talk @freedomcaucus","Twitter for iPhone",,,FALSE,FALSE,3,2,,,,,,,,,,,,,,"x344864408 2396376498 2990729241","SXMPOTUS SteeleAndUngar freedomcaucus","en",,,,,,,,,,,,,
"x654322333281353728",2015-10-14 15:46:15,"x28423263","RT @Reduce_Spending: Great to hear from @MarkSanford, @RominaBoccia, @Taxeconomist  Jonathan Williams, &amp; Dr. Barry Poulson! http://t.co/uTf…","Twitter Web Client",,,FALSE,TRUE,0,4,,,,,,,,,,,,,,"x564859234 28423263 1152086251 50396479","Reduce_Spending MarkSanford RominaBoccia Taxeconomist","en",,,"x651909473385230336","Great to hear from @MarkSanford, @RominaBoccia, @Taxeconomist  Jonathan Williams, &amp; Dr. Barry Poulson! http://t.co/uTfNqhbbeK",,,,,,,,,
"x652089998565605376",2015-10-08 11:55:45,"x28423263","RT @weatherchannel: Putting the historic South Carolina rainfall into a graphical perspective: #SCwx #SCflood http://t.co/cmnTgku9s3 http:/…","Twitter Web Client",,,FALSE,TRUE,0,86,"SCwx SCflood",,"wxch.nl/1L0APEx","http://t.co/cmnTgku9s3","http://wxch.nl/1L0APEx",,,,,,,,,"x20998647","weatherchannel","en",,,"x651919689791238144","Putting the historic South Carolina rainfall into a graphical perspective: #SCwx #SCflood http://t.co/cmnTgku9s3 http://t.co/4dUctuzufU",,,,,,,,,
"x651853079621582848",2015-10-07 20:14:19,"x28423263","RT @fema: If the flooding in SC impacted you, visit http://t.co/mSsI4eEQev or call 800-621-3362 to apply for aid. #SCFlood http://t.co/mWpq…","Twitter Web Client",,,FALSE,TRUE,0,144,"SCFlood",,"disasterassistance.gov","http://t.co/mSsI4eEQev","http://disasterassistance.gov",,,,,,,,,"x16669075","fema","en",,,"x651760952333967360","If the flooding in SC impacted you, visit http://t.co/mSsI4eEQev or call 800-621-3362 to apply for aid. #SCFlood http://t.co/mWpqKEEoyr",,,,,,,,,
"x651808189768429573",2015-10-07 17:15:57,"x28423263","RT @adam_brandon: Check out @StephenMoore's latest at @WSJ: Blocking the Budget-Busters http://t.co/q3X2lSK7YE","Twitter Web Client",,,FALSE,TRUE,0,7,,,"wsj.com/articles/block…","http://t.co/q3X2lSK7YE","http://www.wsj.com/articles/blocking-the-budget-busters-1443740462",,,,,,,,,"x163586067 2304017702 3108351","adam_brandon StephenMoore WSJ","en",,,"x650049502452260864","Check out @StephenMoore's latest at @WSJ: Blocking the Budget-Busters http://t.co/q3X2lSK7YE",,,,,,,,,
"x651486319928061952",2015-10-06 19:56:57,"x28423263","@curtandrewsjr Thank you - very kind! Hope all is well!","Twitter Web Client","x651109444064030720","x605735449",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x605735449","curtandrewsjr","en",,,,,,,,,,,,,
"x651486162775855104",2015-10-06 19:56:19,"x28423263","@XplorationsGuru @JetBlue Thanks for kind words - let's talk next time!","Twitter Web Client","x651447811393912832","x289687136",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x289687136 6449282","XplorationsGuru JetBlue","en",,,,,,,,,,,,,
"x651140131777179649",2015-10-05 21:01:19,"x28423263","RT @WCBD: Boil water advisory for some in Berkeley County http://t.co/VHPZ5TW7ln #charlestonflooding http://t.co/DZpUoyMe5r","Twitter Web Client",,,FALSE,TRUE,0,4,"charlestonflooding",,"wp.me/p5Mgdi-gXP","http://t.co/VHPZ5TW7ln","http://wp.me/p5Mgdi-gXP","http://pbs.twimg.com/media/CQlQWlKUAAA7lF3.jpg","http://t.co/DZpUoyMe5r","https://twitter.com/WCBD/status/651139971047231488/photo/1","photo","http://pbs.twimg.com/media/CQlQWlKUAAA7lF3.jpg","http://t.co/DZpUoyMe5r","https://twitter.com/WCBD/status/651139971047231488/photo/1",,"x15357193","WCBD","en",,,"x651139971047231488","Boil water advisory for some in Berkeley County http://t.co/VHPZ5TW7ln #charlestonflooding http://t.co/DZpUoyMe5r",,,,,,,,,
"x651041281808928768",2015-10-05 14:28:32,"x28423263","RT @ChasCountyGov: U.S. Rep. @MarkSanford visits County EOC. This is during our conference call with County municipalities. #chs http://t.c…","Twitter Web Client",,,FALSE,TRUE,0,10,"chs",,,,,,,,,,,,,"x174788610 28423263","ChasCountyGov MarkSanford","en",,,"x651039204030480384","U.S. Rep. @MarkSanford visits County EOC. This is during our conference call with County municipalities. #chs http://t.co/oc0JA84UgV",,,,,,,,,
"x651027059456798720",2015-10-05 13:32:01,"x28423263","Touring impacted areas in Charleston, Berkeley and Dorchester counties, beginning with visits to the Emergency Operation Centers #SCFLOODS","Twitter Web Client",,,FALSE,FALSE,2,1,"SCFLOODS",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x646344651667054592",2015-09-22 15:25:48,"x28423263","Will be dropping by the Greater Lowcountry Republican Club Lunch for a quick catch-up where @CarlyFiorina is also joining! #sctweets","Twitter Web Client",,,FALSE,FALSE,1,1,"sctweets",,,,,,,,,,,,,"x65691824","CarlyFiorina","en",,,,,,,,,,,,,
"x644931530461192192",2015-09-18 17:50:33,"x28423263","Look forward to joining #HeritageActionForum in Greenville this afternoon!","Twitter Web Client",,,FALSE,FALSE,1,2,"HeritageActionForum",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x644341357562208256",2015-09-17 02:45:25,"x28423263","Finally, two hours and forty minutes into debate - a moment on entitlement reform...hope to hear more #GOPDebate","Twitter Web Client",,,FALSE,FALSE,4,2,"GOPDebate",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x639037848998559746",2015-09-02 11:31:10,"x28423263","Sanford: Sending Gitmo detainees to US facilities is 'unlawful' http://t.co/KZpYXtWlSF via @msnbc","Twitter Web Client",,,FALSE,FALSE,11,5,,,"on.msnbc.com/1N8g7FO","http://t.co/KZpYXtWlSF","http://on.msnbc.com/1N8g7FO",,,,,,,,,"x2836421","MSNBC","en",,,,,,,,,,,,,
"x637234250920665088",2015-08-28 12:04:19,"x28423263","Sanford: Sending Gitmo detainees to US facilities is 'unlawful' http://t.co/KZpYXtWlSF via @msnbc","Twitter Web Client",,,FALSE,FALSE,2,3,,,"on.msnbc.com/1N8g7FO","http://t.co/KZpYXtWlSF","http://on.msnbc.com/1N8g7FO",,,,,,,,,"x2836421","MSNBC","en",,,,,,,,,,,,,
"x637055091342577664",2015-08-28 00:12:24,"x28423263","RT @FreedomWorks: Watch @adam_brandon chat with @RepSanfordSC about his voting record and the House Freedom Caucus https://t.co/vOBgQ4uMd9","Twitter Web Client",,,FALSE,TRUE,0,2,,,"youtu.be/5jWHEBLFwoI","https://t.co/vOBgQ4uMd9","https://youtu.be/5jWHEBLFwoI",,,,,,,,,"x14730894 163586067 1499993378","FreedomWorks adam_brandon RepSanfordSC","en",,,"x636980403912462336","Watch @adam_brandon chat with @RepSanfordSC about his voting record and the House Freedom Caucus https://t.co/vOBgQ4uMd9",,,,,,,,,
