"status_id","created_at","user_id","text","source","reply_to_status_id","reply_to_user_id","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x970753379147419653",2018-03-05 20:10:15,"x28602948","I'm continually inspired by the bravery and dedication of the students, teachers, and staff of #Parkland. In the face of tragedy, they continue to make a difference. https://t.co/ziNUNpCpka","Hootsuite",,,FALSE,FALSE,12,8,"Parkland",,"ow.ly/f6xT30iLj9Q","https://t.co/ziNUNpCpka","http://ow.ly/f6xT30iLj9Q",,,,,,,,,,,"en",,,,,,,,,,,,,
"x970743367670800385",2018-03-05 19:30:29,"x28602948","Trump politicized the lives of #Dreamers when he put their future in limbo. I'm fighting for a bipartisan, common-sense solution that protects them. My full statement here: https://t.co/VvVMeDfPPw #ProtectDreamers https://t.co/Mwaa8feLxG","Hootsuite",,,FALSE,FALSE,8,7,"Dreamers ProtectDreamers",,"ow.ly/2FkZ30iLyAZ","https://t.co/VvVMeDfPPw","http://ow.ly/2FkZ30iLyAZ","http://pbs.twimg.com/media/DXjF8kOWkAIZRB4.png","https://t.co/Mwaa8feLxG","https://twitter.com/RepRaulGrijalva/status/970743367670800385/photo/1","photo","http://pbs.twimg.com/media/DXjF8kOWkAIZRB4.png","https://t.co/Mwaa8feLxG","https://twitter.com/RepRaulGrijalva/status/970743367670800385/photo/1",,,,"en",,,,,,,,,,,,,
"x970735827457277953",2018-03-05 19:00:31,"x28602948","Trump and his anti-immigrant friends like to say that immigrants are taking American jobs.

The reality: That couldn't be further from the truth. https://t.co/wROyzf8q6j","Hootsuite",,,FALSE,FALSE,17,15,,,"ow.ly/u1ov30iLvjm","https://t.co/wROyzf8q6j","http://ow.ly/u1ov30iLvjm",,,,,,,,,,,"en",,,,,,,,,,,,,
"x970701798746087425",2018-03-05 16:45:18,"x28602948","Trump created this crisis when he ended the #DACA program in Sept. 

I stand with the 800,000+ DACA recipients who Trump continues to use as political pawns, and I'll continue fighting for a legislative solution that protects #Dreamers. https://t.co/Oo1GvnHBOj","Hootsuite",,,FALSE,FALSE,116,57,"DACA Dreamers",,"ow.ly/sHME30iLd8F","https://t.co/Oo1GvnHBOj","http://ow.ly/sHME30iLd8F",,,,,,,,,,,"en",,,,,,,,,,,,,
"x970368305730129921",2018-03-04 18:40:07,"x28602948","Congress must lift the ban on federal funding for public safety research into our gun violence epidemic. With more than 39,000 gun deaths in 2016 alone, we must act now. https://t.co/XMIvRs95tH","Hootsuite",,,FALSE,FALSE,63,26,,,"vox.com/policy-and-pol…","https://t.co/XMIvRs95tH","https://www.vox.com/policy-and-politics/2018/3/2/17050610/guns-shootings-studies-rand-charts-maps",,,,,,,,,,,"en",,,,,,,,,,,,,
"x970083916680966145",2018-03-03 23:50:03,"x28602948","Of course withdrawing from the Paris Climate Deal would be your biggest achievement when your goal is to dismantle the EPA. #PollutingPruitt is a disgrace. https://t.co/A8xzCSofUO","Twitter for iPhone",,,FALSE,FALSE,82,52,"PollutingPruitt",,"thinkprogress.org/scott-pruitt-p…","https://t.co/A8xzCSofUO","https://thinkprogress.org/scott-pruitt-proud-achievements-a90d84d4ae20/",,,,,,,,,,,"en",,,,,,,,,,,,,
"x969995064549179393",2018-03-03 17:56:59,"x28602948","Under Trump, what’s more important than protecting public lands? Answer: The profits of the oil and gas industry. https://t.co/YHzCuZKUJl","Twitter for iPhone",,,FALSE,FALSE,66,46,,,"mobile.nytimes.com/2018/03/02/cli…","https://t.co/YHzCuZKUJl","https://mobile.nytimes.com/2018/03/02/climate/bears-ears-national-monument.html?referer=https://www.google.com/",,,,,,,,,,,"en",,,,,,,,,,,,,
"x969721542459510785",2018-03-02 23:50:06,"x28602948","#PollutingPruitt continues to put the profits of energy corporations before the public health of the American people.  https://t.co/gwREdFUGPY","Hootsuite",,,FALSE,FALSE,32,37,"PollutingPruitt",,"ow.ly/U7t130iIVUC","https://t.co/gwREdFUGPY","http://ow.ly/U7t130iIVUC",,,,,,,,,,,"en",,,,,,,,,,,,,
"x969710232762048517",2018-03-02 23:05:10,"x28602948","On Wednesday, Trump supported common-sense gun legislation. On Friday, he doesn't. What changed? 

An emergency meeting with NRA lobbyists. https://t.co/55KCA3PNiB","Hootsuite",,,FALSE,FALSE,80,46,,,"ow.ly/g0Ie30iIVqC","https://t.co/55KCA3PNiB","http://ow.ly/g0Ie30iIVqC",,,,,,,,,,,"en",,,,,,,,,,,,,
"x969663775065374720",2018-03-02 20:00:34,"x28602948","Trump's henchmen aren't trying to improve the VA, they're trying to dismantle it. The health care of our vets is sacrificed in their attempts to make a quick buck. My full statement here: https://t.co/weA0NknSRc https://t.co/Aso3ixqF0R","Hootsuite",,,FALSE,FALSE,30,29,,,"ow.ly/GfeL30iIU83","https://t.co/weA0NknSRc","http://ow.ly/GfeL30iIU83","http://pbs.twimg.com/media/DXTwECqXUAAtPlC.jpg","https://t.co/Aso3ixqF0R","https://twitter.com/RepRaulGrijalva/status/969663775065374720/photo/1","photo","http://pbs.twimg.com/media/DXTwECqXUAAtPlC.jpg","https://t.co/Aso3ixqF0R","https://twitter.com/RepRaulGrijalva/status/969663775065374720/photo/1",,,,"en",,,,,,,,,,,,,
