"status_id","created_at","user_id","text","source","reply_to_status_id","reply_to_user_id","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x970764338016514048",2018-03-05 20:53:48,"x1061385474","#Dreamers and their families are living in uncertainty and fear every day Congress fails to act. We must #ProtectDREAMers now. #DreamActNow https://t.co/l1yTWCVQ6h","Twitter Web Client",,,FALSE,FALSE,28,17,"Dreamers ProtectDREAMers DreamActNow",,"vox.com/policy-and-pol…","https://t.co/l1yTWCVQ6h","https://www.vox.com/policy-and-politics/2018/2/16/17015818/daca-deadline-trump-dreamers-march-5?utm_campaign=vox&utm_content=entry&utm_medium=social&utm_source=twitter",,,,,,,,,,,"en",,,,,,,,,,,,,
"x970696895176888320",2018-03-05 16:25:49,"x1061385474","Today is March 5th - the arbitrary deadline President Trump gave Congress to pass a permanent legislative solution to protect Dreamers from deportation. I continue to urge Speaker Ryan to allow a vote on a clean Dream Act. #withDreamers","Twitter Web Client",,,FALSE,FALSE,32,17,"withDreamers",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x970107069163450369",2018-03-04 01:22:03,"x1061385474","#TeamMLG stopped by @TheHarwood’s #Encompass show — a multigenerational art exhibit and an opportunity for people of all ages to make art. #MakeYourOwnArt #AgeIsJustANumber https://t.co/lE6VbzkcfT","Twitter for iPhone",,,FALSE,FALSE,12,4,"TeamMLG Encompass MakeYourOwnArt AgeIsJustANumber",,,,,"http://pbs.twimg.com/media/DXaDOkWU8AAv6cP.jpg","https://t.co/lE6VbzkcfT","https://twitter.com/RepLujanGrisham/status/970107069163450369/photo/1","photo","http://pbs.twimg.com/media/DXaDOkWU8AAv6cP.jpg http://pbs.twimg.com/media/DXaDOkVVAAATqcm.jpg http://pbs.twimg.com/media/DXaDOkUVQAA8moG.jpg http://pbs.twimg.com/media/DXaDOkVU8AAWwP4.jpg","https://t.co/lE6VbzkcfT https://t.co/lE6VbzkcfT https://t.co/lE6VbzkcfT https://t.co/lE6VbzkcfT","https://twitter.com/RepLujanGrisham/status/970107069163450369/photo/1 https://twitter.com/RepLujanGrisham/status/970107069163450369/photo/1 https://twitter.com/RepLujanGrisham/status/970107069163450369/photo/1 https://twitter.com/RepLujanGrisham/status/970107069163450369/photo/1",,"x29228331","TheHarwood","en",,,,,,,,,,,,,
"x969689414342455298",2018-03-02 21:42:26,"x1061385474","RT @UNM: Thank you to everyone who was able to help us welcome @PresidentStokes these past couple of days! We hope that you are as STOKED a…","Twitter Web Client",,,FALSE,TRUE,0,9,,,,,,,,,,,,,,"x17358507 1117313910","UNM PresidentStokes","en",,,"x969619758495641600","Thank you to everyone who was able to help us welcome @PresidentStokes these past couple of days! We hope that you are as STOKED as we are about Dr. Stokes becoming our first female president! #Stoked4Stokes https://t.co/LsaM0fBTbY",,,,,,,,,
"x969634280832995328",2018-03-02 18:03:22,"x1061385474","Based on Secretary Zinke’s decision to cancel the lease sales near the national park I am encouraged that a collaborative process will be used going forward.    https://t.co/nkanVDGIvt","Twitter Web Client","x969634279314657281","x1061385474",FALSE,FALSE,13,5,,,"abqjournal.com/1140105","https://t.co/nkanVDGIvt","https://abqjournal.com/1140105",,,,,,,,,,,"en",,,,,,,,,,,,,
"x969634279314657281",2018-03-02 18:03:21,"x1061385474","The BLM and BIA must provide a comprehensive evaluation of the Greater Chaco Canyon area to identify and protect its cultural resources and sacred sites. Meaningful tribal consultation is required by law and will be key to creating a resource management plan for Northwestern NM.","Twitter Web Client",,,FALSE,FALSE,16,4,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x969621996865839105",2018-03-02 17:14:33,"x1061385474","I celebrated #ReadAcrossAmericaDay with the students from Inez Elementary School, the National Education Association - #NM president, and the #CatInTheHat!  It was great reading #TheLorax to the students and discussing the importance of protecting the environment. https://t.co/O7R8NB66Ud","Twitter Web Client",,,FALSE,FALSE,11,3,"ReadAcrossAmericaDay NM CatInTheHat TheLorax",,,,,"http://pbs.twimg.com/media/DXTIN4rXUAAgcKq.jpg","https://t.co/O7R8NB66Ud","https://twitter.com/RepLujanGrisham/status/969621996865839105/photo/1","photo","http://pbs.twimg.com/media/DXTIN4rXUAAgcKq.jpg http://pbs.twimg.com/media/DXTIOQlW4AEMsH2.jpg","https://t.co/O7R8NB66Ud https://t.co/O7R8NB66Ud","https://twitter.com/RepLujanGrisham/status/969621996865839105/photo/1 https://twitter.com/RepLujanGrisham/status/969621996865839105/photo/1",,,,"en",,,,,,,,,,,,,
"x969377754956283904",2018-03-02 01:04:01,"x1061385474","#TeamMLG stopped by @UNM’s College of Education Research Showcase. A lot of fantastic work completed by the students at the Department of Individual, Family &amp; Community #Education from #nutrition to #mentalhealth. https://t.co/viSAWdJJYU","Twitter for iPhone",,,FALSE,FALSE,7,3,"TeamMLG Education nutrition mentalhealth",,,,,"http://pbs.twimg.com/media/DXPr5ahU0AEgOHx.jpg","https://t.co/viSAWdJJYU","https://twitter.com/RepLujanGrisham/status/969377754956283904/photo/1","photo","http://pbs.twimg.com/media/DXPr5ahU0AEgOHx.jpg http://pbs.twimg.com/media/DXPr5amVoAAQt5E.jpg","https://t.co/viSAWdJJYU https://t.co/viSAWdJJYU","https://twitter.com/RepLujanGrisham/status/969377754956283904/photo/1 https://twitter.com/RepLujanGrisham/status/969377754956283904/photo/1",,"x17358507","UNM","en",,,,,,,,,,,,,
"x969363287950454784",2018-03-02 00:06:32,"x1061385474","RT @RepJudyChu: Patsy Mink, the first Asian American woman elected to Congress, co-authored the landmark #TitleIX, revolutionizing gender e…","Twitter Web Client",,,FALSE,TRUE,0,1606,"TitleIX",,,,,,,,,,,,,"x193732179","RepJudyChu","en",,,"x969302567548346368","Patsy Mink, the first Asian American woman elected to Congress, co-authored the landmark #TitleIX, revolutionizing gender equality in our nation's schools &amp; institutions #WomensHistoryMonth https://t.co/apTj22zNrX",,,,,,,,,
"x969357195555913728",2018-03-01 23:42:19,"x1061385474","Congrats to @UNM and @UNMengineering on the Center’s completion! https://t.co/Epq0PY2ZBs","Twitter for iPhone","x969357182620717062","x1061385474",FALSE,FALSE,5,2,,,,,,"http://pbs.twimg.com/media/DXPZOgVVwAA-mUv.jpg","https://t.co/Epq0PY2ZBs","https://twitter.com/RepLujanGrisham/status/969357195555913728/photo/1","photo","http://pbs.twimg.com/media/DXPZOgVVwAA-mUv.jpg","https://t.co/Epq0PY2ZBs","https://twitter.com/RepLujanGrisham/status/969357195555913728/photo/1",,"x17358507 2342199572","UNM UNMengineering","en",,,,,,,,,,,,,
