"Mention","Frequency"
"ChrisCoons",348
"SenatorCarper",36
"JohnCarneyDE",29
"WDEL",20
"DelStateUniv",14
"SenCoonsOffice",14
"UDelaware",14
"iankoski",13
"ARPAE",10
"GovernorMarkell",9
"WhiteHouse",9
"delawareonline",8
"AmeriCorps",7
"NationalService",7
"oppnation",7
"USGLC",7
"ChristianaMall",6
"CSIS",6
"DEDOgov",6
"JerryMoran",6
"SenBlumenthal",6
"Amtrak",5
"CFEDnews",5
"lookingforhelp8",5
"marcorubio",5
"MarkWarner",5
"MCCTweets",5
"mitchellreports",5
"nytimes",5
"USAID",5
"USDA",5
"acherry13",4
"alangomez",4
"bpshow",4
"bread4theworld",4
"EQDE",4
"FoodBankofDE",4
"HabitatNCC",4
"HuffingtonPost",4
"kengrantde",4
"pwolgin",4
"rollcall",4
"SenatorBarb",4
"SenatorDurbin",4
"thehill",4
"ThirdWayEnergy",4
"WDDE911",4
"AmericasVoice",3
"delawaretech",3
"DEStateChamber",3
"DucksUnlimited",3
"EricKleefeld",3
"Fwabwire",3
"Gablet23",3
"JansingCo",3
"JesuitJustice",3
"Joycenolimits",3
"kellyperil",3
"MJGerson",3
"MorningJoe",3
"ONECampaign",3
"rfaber",3
"scicoalition",3
"ScripDonnaDC",3
"SenateDems",3
"SenatorBoxer",3
"SenatorLeahy",3
"SenatorShaheen",3
"ShopFloorNAM",3
"StateDept",3
"Tech_Voice",3
"theWilmU",3
"ToddRuger",3
"UpwithSteve",3
"USEmbPretoria",3
"WTCDelaware",3
"YusufWilson",3
"20thCBRNE",2
"alexkg3",2
"AmeriCorpsDE",2
"amyklobuchar",2
"AP",2
"BillClinton",2
"BTLovin",2
"chucktodd",2
"CNASdc",2
"cpipgmu",2
"CSISAfrica",2
"dailyrundown",2
"De11eDonne",2
"DEFarmBureau",2
"DelStateFair",2
"DeptVetAffairs",2
"EJDionne",2
"etcpolitics",2
"girlscouts",2
"goodwillde",2
"gretawire",2
"haney_michael",2
"HHSGov",2
"Invisible",2
"ITIFdc",2
"JoeLieberman",2
"jonathanweisman",2
"just_security",2
"kvoDE",2
"LCVPolicy",2
"leosden47",2
"LIRSorg",2
"marystata",2
"maziehirono",2
"Morning_Joe",2
"NARAL",2
"NationalGuard",2
"Nemours",2
"noonan51",2
"OutFrontCNN",2
"PatentTruth",2
"pewenvironment",2
"PPact",2
"ProjectVote",2
"PRSADE",2
"RenewOurEconomy",2
"ReutersZengerle",2
"RonWyden",2
"Safe_Respectful",2
"SenAlexander",2
"SenateApprops",2
"SenatorCardin",2
"SenatorEnzi",2
"SenatorIsakson",2
"SenatorKirk",2
"SenatorReid",2
"SenJeffMerkley",2
"SenLandrieu",2
"Sevens",2
"shanaomalley",2
"Sifill_LDF",2
"TASCNow",2
"ToSaveEnergy",2
"TweeterLE2012",2
"USDOT",2
"VisionToLearn",2
"Voices4Service",2
"WilmUAlumni",2
"YDSReflections",2
"1p",1
"AbbySHUBERT",1
"ABC",1
"ACLULive",1
"Acorn_Books",1
"ACSpressroom",1
"AEAJDS",1
"agday",1
"AIDHC",1
"AirMobilityCmd",1
"akabyam",1
"alexanderbolton",1
"alfranken",1
"AliceOllstein",1
"Alissa_RWG",1
"alivitali",1
"allafrica",1
"amandamkell",1
"AMCMuseum",1
"amprog",1
"APLU_GovAffairs",1
"AprilDRyan",1
"aseorg",1
"aterkel",1
"austinbeutner",1
"AutismDelaware",1
"autismspeaks",1
"bajinka222",1
"BarackObama",1
"barbiedoll869",1
"BarclaycardUS",1
"Barclays",1
"barkway",1
"BBCAfrica",1
"BBCNewshour",1
"bbcworldservice",1
"BBhuttoZardari",1
"bdigest",1
"BelBoutique",1
"BenJarlath",1
"bfrist",1
"BillRoberts3",1
"BlueHenSays",1
"boonepickens",1
"BrandonHKey",1
"BrendaMayrack",1
"Brian_at_ONE",1
"BrianPCunningha",1
"BrookingsInst",1
"BSDk12",1
"CapehartJ",1
"CAPimmigration",1
"carabecca",1
"carolynsave",1
"catherinecheney",1
"cathgrimes",1
"CBSThisMorning",1
"CEBofDE",1
"CEOatLARGE",1
"chakafattah",1
"ChildAbuseCentr",1
"childinc",1
"christianacare",1
"ChristinaK12",1
"ChuckGrassley",1
"Citi",1
"civilrightsorg",1
"CNN",1
"coinloftDE",1
"Collin_OMara",1
"CompeteAmerica",1
"CompTIA",1
"CorpCnclAfrica",1
"CraigCaplan",1
"CSGV",1
"current",1
"cyndudz",1
"dberrygannett",1
"DE_Fire_School",1
"DE_MEA",1
"DEArtsAlliance",1
"debass",1
"DEChildrensMuse",1
"Delaware_DHSS",1
"Delaware1059",1
"Delaware4H",1
"DelawareDOL",1
"DelawareDOT",1
"DelawarePTA",1
"DelcastleCooks",1
"DelmarvaBlood",1
"demaionewton",1
"DENAHRO",1
"DennisPWilliams",1
"DFAmakobe",1
"DFMNews",1
"DHIVC",1
"diasporasummit",1
"DigitalEconoMs",1
"DolTv",1
"DonFloydJr",1
"DontSellBodies",1
"DoverAFRC",1
"DRMAction",1
"DSenFloor",1
"DSUEquestrian",1
"DVFAssn",1
"E2Wire",1
"educationweek",1
"EFF",1
"ehk1091",1
"elonmusk",1
"emptywheel",1
"endthedeadline",1
"ENERGY",1
"EnergyFactCheck",1
"epicmc2",1
"ErinBurnett",1
"erinkelsey3",1
"ezraklein",1
"f_matos007",1
"FameWhoreBuster",1
"FandMCollege",1
"FastCoDesign",1
"FCHEA_News",1
"feministnews",1
"FrankLautenberg",1
"Fraunhofer",1
"FuranHabi",1
"GailReit",1
"GetEQUAL",1
"GGENYC",1
"ggoodno",1
"GingerGibson",1
"GirlScoutEagle1",1
"Global_ErinH",1
"GlobalPolitico",1
"GrahamBlog",1
"greenideas",1
"gschesapeakebay",1
"gzornick",1
"Halotechnics",1
"HilliconValley",1
"HOYenDE",1
"HRC",1
"HubertLee5",1
"IAmBiotech",1
"IBMpolicy",1
"ILCDover",1
"ImmPolitic",1
"inch2high",1
"InnovationAlli",1
"insideclimate",1
"instagram",1
"Irincarmon",1
"ISRAELUD",1
"JackieMilesiF",1
"jacqklimas",1
"jahimes",1
"JamesWithers3",1
"JAofDE",1
"jbendery",1
"JBry_13",1
"jdkolakowski",1
"JDZP",1
"Jeffrey_Haas",1
"jenmartinez",1
"JeremyKonyndyk",1
"jewinaker",1
"JimInhofe",1
"johngramlich",1
"JohnKerry",1
"JohnOliver3",1
"joseiswriting",1
"joshrogin",1
"JPecquetTheHill",1
"jsfreed",1
"jtheimbach",1
"JulietLocke",1
"Juristat",1
"K_R_B_A",1
"Kalkidafrique",1
"KalmarNyckel",1
"KatyStech",1
"KaylasCourt",1
"KeirSimmons",1
"KellyO",1
"Krislawt",1
"kthalps",1
"kylegrantham",1
"LadyBell10",1
"LaOpinionLA",1
"LaurenWilsonDC",1
"letsmove",1
"LisaLFlowers",1
"lisamurkowski",1
"MalariaNoMore",1
"marcylauren",1
"MarkEichmann",1
"MARKEYMEMO",1
"massjulia",1
"MCS4Biz",1
"MediaMeredith",1
"MiaFarrow",1
"mikeboucher21",1
"MikeWishnie",1
"Milford",1
"Miss_Sorenson",1
"morfaleji",1
"morningmika",1
"mphsknights",1
"MSNBC",1
"msnbctv",1
"MwangiKimenyi",1
"mwilliamsAT",1
"NAMIDelaware",1
"NationalNOW",1
"NationalPTA",1
"Navient",1
"Nawazistan",1
"NBC10atISSUE",1
"NCJW",1
"NDLON",1
"NDSS",1
"NealDenton",1
"NedMonroeVA",1
"NewarkDEPD",1
"NewDay",1
"NicolePoore12",1
"nielslesniewski",1
"NILC_org",1
"NPR",1
"ONDCP",1
"OTLonESPN",1
"PAGEeconomy",1
"patentlyo",1
"patrickryne",1
"PaulSchmitz1",1
"PBaumbachDE",1
"pennstatetom",1
"Penserga25",1
"PJCRunning",1
"PLorah1",1
"PoliceMag",1
"politico",1
"popdot",1
"POWERmagazine",1
"PPDelaware",1
"PrimerosPasosGT",1
"QuorumCall",1
"rachase",1
"Raithnor",1
"RamseyTheHill",1
"RawStory",1
"reachoutandread",1
"ReadWriteAct",1
"RebeccaJarvis",1
"RefugeesIntl",1
"Regulator27",1
"repdonnaedwards",1
"repjohnlewis",1
"RepKarenBass",1
"RepMikeQuigley",1
"RepTerriSewell",1
"revrenddoctor",1
"RHCJO",1
"RI4A",1
"robertarampton",1
"Rosedahl1",1
"sarahmargon",1
"SavetheInventor",1
"SaxbyChambliss",1
"seandobbin",1
"SeanGOSullivan",1
"SeanStrub",1
"SenAngusKing",1
"SenateBizDems",1
"SenateBudget",1
"SenatorAkaka",1
"SenatorBegich",1
"SenatorCollins",1
"SenatorMenendez",1
"SenatorWicker",1
"SenBobCasey",1
"senchriscoons",1
"SenDeanHeller",1
"SenJackReed",1
"SenJohnBarrasso",1
"SenMarkPryor",1
"senorrinhatch",1
"SenRonJohnson",1
"SenSanders",1
"SenToomey",1
"SenWhitehouse",1
"Servicewomen",1
"ShalomDelaware",1
"shefonnachelle",1
"ShuttleCDRKelly",1
"siegeljcc",1
"SimonMaloy",1
"sixers",1
"SJLorber",1
"smyrnahs",1
"SpencerGraves",1
"stabenow",1
"StabenowPress",1
"StandByMeDE",1
"stevebeste",1
"SteveCase",1
"sussex_sarah",1
"SWolfinbarger",1
"TDBank_US",1
"TeachForAmerica",1
"thefix",1
"TheGreeneTurtle",1
"TheJusticeDept",1
"TheSeroProject",1
"TheStateNews",1
"TheWilsonCenter",1
"TomCarperforDE",1
"TPM",1
"UDBlueHens",1
"udcpc",1
"UDGlobal",1
"UDHillel",1
"udreview",1
"UN",1
"UnivAccessProj",1
"US_Senators_",1
"usaid_info",1
"USAScienceFest",1
"USChamberAfrica",1
"USDAgov",1
"USEmbassyMali",1
"USIP",1
"usnistgov",1
"uspto",1
"USTreasury",1
"UUSC",1
"viewfromthecave",1
"vmpcott",1
"washingtonpost",1
"waynemeadows",1
"WendyCNCS",1
"wendydavistexas",1
"WesleyCollegeDE",1
"whyy",1
"whyyfirst",1
"WHYYShirley_Min",1
"William_Pennhs",1
"WilmingtonVAMC",1
"wisepowersystem",1
"WJBRfm",1
"womensday",1
"WSJ",1
"WSJBankruptcy",1
"WWFH_DE",1
"WydenPress",1
"YousefMunayyer",1
"Zbird99",1
"zcolman",1
"zipcodewilm",1
"ZiplineGreen",1
"ZRazza",1
